pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle
SL,2024-08-23,80.7,-2.38,5.88,"Blackburn, Paul",444482,621112,field_out,hit_into_play,,,,,4.0,"David Peralta lines out, pitcher Paul Blackburn to second baseman Jose Iglesias to first baseman Pete Alonso.   Jackson Merrill to 2nd.",R,L,R,SD,NYM,X,1.0,line_drive,2,1,2024,1.07,-0.05,-0.45,2.53,,,701538.0,0,3,Bot,151.88,158.91,,,,,2.2518305176953626,-117.53189163838444,-0.7085257060199681,9.50234980625313,21.949393018328916,-32.70042997334129,3.58,1.7,110.0,100.3,6.0,80.5,2593.0,6.1,745378,682626,624413,578428,668901,596019,643446,664056,516782,54.43,0.614,0.587,0.0,1.0,0.0,0.0,4.0,25,4,Slider,4,0,4,0,0,4,4,0,Infield shade,Standard,52.0,-0.004,-0.282,74.1,7.0,0.721,0.282,100.3,4,4,0.913,0.913,30,36,31,37,2,1,5.0,1.0,,1.0,3.54,-1.07,1.07,48.7
CH,2024-08-23,84.2,-2.25,6.03,"Blackburn, Paul",444482,621112,,ball,,,,,11.0,"David Peralta lines out, pitcher Paul Blackburn to second baseman Jose Iglesias to first baseman Pete Alonso.   Jackson Merrill to 2nd.",R,L,R,SD,NYM,B,,,1,1,2024,-1.02,0.25,-1.57,3.27,,,701538.0,0,3,Bot,,,,,,,3.5912762175859485,-122.73552899865696,-0.5917740812751824,-11.070050001267116,21.87542478598582,-29.69530437460236,3.63,1.71,,,,84.2,1697.0,6.0,745378,682626,624413,578428,668901,596019,643446,664056,516782,54.51,,,,,,,,25,3,Changeup,4,0,4,0,0,4,4,0,Infield shade,Standard,218.0,0.0,0.043,,,,-0.043,,4,4,0.913,0.913,30,36,31,37,2,1,5.0,1.0,,1.0,2.93,1.02,-1.02,47.0
CH,2024-08-23,85.7,-2.12,6.0,"Blackburn, Paul",444482,621112,,foul_tip,,,,,7.0,"David Peralta lines out, pitcher Paul Blackburn to second baseman Jose Iglesias to first baseman Pete Alonso.   Jackson Merrill to 2nd.",R,L,R,SD,NYM,S,,,1,0,2024,-1.2,0.4,-0.62,1.65,,,701538.0,0,3,Bot,,,,,,,5.969286360957822,-124.7273339099008,-4.858662470326969,-13.743859792715488,23.287276193816584,-27.206985807931513,3.58,1.7,,,,85.8,1677.0,6.2,745378,682626,624413,578428,668901,596019,643446,664056,516782,54.32,,,,,,,,25,2,Changeup,4,0,4,0,0,4,4,0,Standard,Standard,220.0,0.0,-0.049,76.4,8.0,,0.049,,4,4,0.913,0.913,30,36,31,37,2,1,5.0,1.0,,1.0,2.68,1.2,-1.2,51.8
FC,2024-08-23,89.5,-2.06,5.99,"Blackburn, Paul",444482,621112,,ball,,,,,12.0,"David Peralta lines out, pitcher Paul Blackburn to second baseman Jose Iglesias to first baseman Pete Alonso.   Jackson Merrill to 2nd.",R,L,R,SD,NYM,B,,,0,0,2024,0.32,0.57,1.24,3.56,,,701538.0,0,3,Bot,,,,,,,7.468638627454063,-130.13332946638334,-1.182731436537768,2.019842825624765,27.860450620924237,-25.616918832853592,3.68,1.73,,,,89.3,2434.0,6.3,745378,682626,624413,578428,668901,596019,643446,664056,516782,54.24,,,,,,,,25,1,Cutter,4,0,4,0,0,4,4,0,Standard,Standard,162.0,0.0,0.042,,,,-0.042,,4,4,0.913,0.913,30,36,31,37,2,1,5.0,1.0,,1.0,2.28,-0.32,0.32,46.1
FF,2024-08-23,92.5,-2.1,6.03,"Blackburn, Paul",701538,621112,single,hit_into_play,,,,,4.0,Jackson Merrill singles on a ground ball to first baseman Pete Alonso.,R,L,R,SD,NYM,X,3.0,ground_ball,2,2,2024,-0.45,1.45,-0.64,2.85,,,,0,3,Bot,150.67,158.91,,,,,4.692562013749132,-134.60615669314487,-5.442481432834605,-6.495346518312784,29.92258046966856,-13.617649317656666,3.55,1.67,4.0,80.7,-36.0,92.3,2092.0,6.2,745378,682626,624413,578428,668901,596019,643446,664056,516782,54.29,0.046,0.069,0.9,1.0,1.0,0.0,2.0,24,5,4-Seam Fastball,4,0,4,0,0,4,4,0,Infield shade,Standard,209.0,0.011,0.476,74.7,7.2,0.046,-0.476,88.0,4,4,0.902,0.902,30,21,31,21,2,1,5.0,1.0,,1.0,1.22,0.45,-0.45,49.4
CH,2024-08-23,86.3,-1.97,6.03,"Blackburn, Paul",701538,621112,,foul,,,,,14.0,Jackson Merrill singles on a ground ball to first baseman Pete Alonso.,R,L,R,SD,NYM,S,,,2,1,2024,-1.02,0.4,1.03,1.97,,,,0,3,Bot,,,,,,,9.168654491561004,-125.47870895532846,-4.309050788787553,-12.554577198340056,22.56690948925356,-27.238800382558832,3.55,1.67,,,,86.5,1930.0,6.2,745378,682626,624413,578428,668901,596019,643446,664056,516782,54.32,,,,,,,,24,4,Changeup,4,0,4,0,0,4,4,0,Standard,Standard,211.0,0.0,-0.069,73.4,8.0,,0.069,,4,4,0.902,0.902,30,21,31,21,2,1,5.0,1.0,,1.0,2.63,1.02,-1.02,45.8
SI,2024-08-23,92.6,-2.24,5.96,"Blackburn, Paul",701538,621112,,ball,,,,,14.0,Jackson Merrill singles on a ground ball to first baseman Pete Alonso.,R,L,R,SD,NYM,B,,,1,1,2024,-1.36,0.79,0.76,1.24,,,,0,3,Bot,,,,,,,10.592012301357917,-134.2243044962563,-7.904611471581168,-18.771780318735857,28.48775532908435,-21.05905272247472,3.48,1.7,,,,92.3,2131.0,6.3,745378,682626,624413,578428,668901,596019,643446,664056,516782,54.21,,,,,,,,24,3,Sinker,4,0,4,0,0,4,4,0,Standard,Standard,216.0,0.0,0.053,,,,-0.053,,4,4,0.902,0.902,30,21,31,21,2,1,5.0,1.0,,1.0,1.89,1.36,-1.36,50.1
SI,2024-08-23,91.0,-2.15,5.95,"Blackburn, Paul",701538,621112,,ball,,,,,14.0,Jackson Merrill singles on a ground ball to first baseman Pete Alonso.,R,L,R,SD,NYM,B,,,0,1,2024,-1.16,1.06,2.19,1.89,,,,0,3,Bot,,,,,,,13.27834214122174,-131.73126454086048,-6.494054534970429,-16.31332816645046,27.262849969718044,-18.53120965147736,3.48,1.66,,,,90.4,2088.0,6.2,745378,682626,624413,578428,668901,596019,643446,664056,516782,54.33,,,,,,,,24,2,Sinker,4,0,4,0,0,4,4,0,Standard,Standard,210.0,0.0,0.025,,,,-0.025,,4,4,0.902,0.902,30,21,31,21,2,1,5.0,1.0,,1.0,1.72,1.16,-1.16,51.1
CH,2024-08-23,86.0,-2.08,6.07,"Blackburn, Paul",701538,621112,,called_strike,,,,,9.0,Jackson Merrill singles on a ground ball to first baseman Pete Alonso.,R,L,R,SD,NYM,S,,,0,0,2024,-1.2,0.41,0.53,1.57,,,,0,3,Bot,,,,,,,8.615934490737558,-125.00347691060134,-5.263901723323012,-14.30967294217013,23.814963183346045,-27.02541720657164,3.5,1.64,,,,86.1,1840.0,6.3,745378,682626,624413,578428,668901,596019,643446,664056,516782,54.18,,,,,,,,24,1,Changeup,4,0,4,0,0,4,4,0,Standard,Standard,220.0,0.0,-0.037,,,,0.037,,4,4,0.902,0.902,30,21,31,21,2,1,5.0,1.0,,1.0,2.67,1.2,-1.2,47.6
SL,2024-08-23,81.9,-2.39,5.8,"Blackburn, Paul",593428,621112,strikeout,swinging_strike,,,,,14.0,Xander Bogaerts strikes out swinging.,R,R,R,SD,NYM,S,2.0,,1,2,2024,1.27,-0.49,0.71,0.93,,630105.0,592518.0,2,2,Bot,,,,,,,4.535918098902118,-119.04534995412337,-3.35769064173984,10.898313545916256,26.433188762873726,-36.314252248413,3.58,1.63,,,,81.2,2768.0,6.2,745378,682626,624413,578428,668901,596019,643446,664056,516782,54.27,,0.0,0.0,1.0,0.0,0.0,,20,4,Slider,4,0,4,0,0,4,4,0,Standard,Standard,45.0,-0.016,-0.189,68.0,8.3,,0.189,,4,4,0.884,0.884,30,31,31,32,2,1,5.0,1.0,,1.0,3.94,-1.27,-1.27,43.1
