pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle
ST,2021-10-14,81.1,-1.72,4.83,"Webb, Logan",641355,657277,strikeout,swinging_strike,,,,,14.0,Cody Bellinger strikes out swinging.,D,L,R,SF,LAD,S,2.0,,2,2,2021,0.99,-0.54,0.04,1.51,,,,2,7,Top,,,,,,,2.047664709483649,-118.0956449843224,0.283712525973276,8.822495713761928,23.729885501400545,-37.53418857324248,3.55,1.63,,,,81.8,2747.0,6.8,660920,457763,527038,456781,446334,543063,573131,592178,596103,53.68,,0.0,0.0,1.0,0.0,0.0,,49,8,Sweeper,1,1,1,1,1,1,1,1,Infield shift,Standard,66.0,0.019,-0.236,,,,0.236,,0,0,0.567,0.433,24,25,25,26,3,2,6.0,2.0,,2.0,4.02,-0.99,0.99,15.1
CH,2021-10-14,86.1,-1.86,4.89,"Webb, Logan",641355,657277,,foul,,,,,9.0,Cody Bellinger strikes out swinging.,D,L,R,SF,LAD,S,,,2,2,2021,-0.48,-0.5,0.54,1.89,,,,2,7,Top,,,,,,,6.7444797246770065,-125.27877774979925,0.1040306086769196,-6.4057371336116695,23.945088939488993,-37.64058652153661,3.55,1.63,4.0,84.7,-26.0,87.1,1586.0,6.8,660920,457763,527038,456781,446334,543063,573131,592178,596103,53.71,,,,,,,,49,7,Changeup,1,1,1,1,1,1,1,1,Infield shift,Standard,280.0,0.0,0.0,,,,0.0,88.0,0,0,0.567,0.433,24,25,25,26,3,2,6.0,2.0,,2.0,3.56,0.48,-0.48,14.8
FF,2021-10-14,93.8,-1.7,5.06,"Webb, Logan",641355,657277,,ball,,,,,11.0,Cody Bellinger strikes out swinging.,D,L,R,SF,LAD,B,,,1,2,2021,-0.64,0.99,-1.61,4.22,,,,2,7,Top,,,,,,,1.6533442687814892,-136.69043495252566,1.3770644419818798,-8.404996869394674,30.67291860972015,-20.34811015138652,3.58,1.63,,,,94.5,2155.0,6.7,660920,457763,527038,456781,446334,543063,573131,592178,596103,53.84,,,,,,,,49,6,4-Seam Fastball,1,1,1,1,1,1,1,1,Infield shift,Standard,235.0,0.0,0.048,,,,-0.048,,0,0,0.567,0.433,24,25,25,26,3,2,6.0,2.0,,2.0,1.6,0.64,-0.64,21.0
CH,2021-10-14,85.9,-1.71,4.92,"Webb, Logan",641355,657277,,foul,,,,,14.0,Cody Bellinger strikes out swinging.,D,L,R,SF,LAD,S,,,1,2,2021,-0.54,-0.61,0.71,1.47,,,,2,7,Top,,,,,,,6.882120985460626,-124.92976769654868,-0.6464650105696446,-7.011095456199403,24.96775244676915,-38.689479072261605,3.55,1.63,6.0,84.6,-17.0,86.8,1420.0,6.9,660920,457763,527038,456781,446334,543063,573131,592178,596103,53.64,,,,,,,,49,5,Changeup,1,1,1,1,1,1,1,1,Infield shift,Standard,276.0,0.0,0.0,,,,0.0,88.0,0,0,0.567,0.433,24,25,25,26,3,2,6.0,2.0,,2.0,3.7,0.54,-0.54,16.4
CH,2021-10-14,86.7,-1.81,4.92,"Webb, Logan",641355,657277,,foul,,,,,9.0,Cody Bellinger strikes out swinging.,D,L,R,SF,LAD,S,,,1,2,2021,-0.53,-0.6,0.41,1.84,,,,2,7,Top,,,,,,,6.442692845661579,-126.08142485643242,0.0613596526106861,-6.954665499173393,25.22671618185082,-38.76644126845533,3.55,1.63,5.0,99.1,-22.0,87.5,1507.0,6.8,660920,457763,527038,456781,446334,543063,573131,592178,596103,53.73,,,,,,,,49,4,Changeup,1,1,1,1,1,1,1,1,Infield shift,Standard,276.0,0.0,0.0,,,,0.0,99.1,0,0,0.567,0.433,24,25,25,26,3,2,6.0,2.0,,2.0,3.63,0.53,-0.53,15.7
CH,2021-10-14,86.1,-1.63,4.94,"Webb, Logan",641355,657277,,foul,,,,,9.0,Cody Bellinger strikes out swinging.,D,L,R,SF,LAD,S,,,1,1,2021,-0.53,-0.45,0.55,1.62,,,,2,7,Top,,,,,,,6.305643321901655,-125.34193129018358,-0.7568086045290214,-6.839877783877438,24.302314159173143,-36.98892337556995,3.55,1.63,,,,86.8,1531.0,6.6,660920,457763,527038,456781,446334,543063,573131,592178,596103,53.9,,,,,,,,49,3,Changeup,1,1,1,1,1,1,1,1,Infield shift,Standard,276.0,0.0,-0.069,,,,0.069,,0,0,0.567,0.433,24,25,25,26,3,2,6.0,2.0,,2.0,3.51,0.53,-0.53,15.1
CH,2021-10-14,87.2,-1.68,4.92,"Webb, Logan",641355,657277,,ball,,,,,14.0,Cody Bellinger strikes out swinging.,D,L,R,SF,LAD,B,,,0,1,2021,-0.76,-0.39,0.53,0.75,,,,2,7,Top,,,,,,,6.927571027035455,-126.91061952120964,-3.1286958850000204,-9.587536189323073,23.86162972064612,-36.051484247756285,3.52,1.63,,,,88.1,1566.0,6.6,660920,457763,527038,456781,446334,543063,573131,592178,596103,53.85,,,,,,,,49,2,Changeup,1,1,1,1,1,1,1,1,Infield shift,Standard,263.0,0.0,0.036,,,,-0.036,,0,0,0.567,0.433,24,25,25,26,3,2,6.0,2.0,,2.0,3.37,0.76,-0.76,15.3
CH,2021-10-14,86.0,-1.8,4.95,"Webb, Logan",641355,657277,,foul,,,,,8.0,Cody Bellinger strikes out swinging.,D,L,R,SF,LAD,S,,,0,0,2021,-0.86,-0.34,-0.04,1.85,,,,2,7,Top,,,,,,,5.976259256441099,-125.1359954654359,-0.421915105582783,-10.196139672907924,24.650481239039667,-35.870641868856396,3.55,1.63,3.0,78.6,-34.0,86.9,1441.0,6.8,660920,457763,527038,456781,446334,543063,573131,592178,596103,53.66,,,,,,,,49,1,Changeup,1,1,1,1,1,1,1,1,Infield shift,Standard,270.0,0.0,-0.047,,,,0.047,88.0,0,0,0.567,0.433,24,25,25,26,3,2,6.0,2.0,,2.0,3.41,0.86,-0.86,16.1
CH,2021-10-14,86.3,-1.75,4.94,"Webb, Logan",666158,657277,field_out,hit_into_play,,,,,9.0,Gavin Lux grounds out sharply to first baseman Wilmer Flores.,D,L,R,SF,LAD,X,3.0,ground_ball,3,2,2021,-0.51,-0.62,0.34,1.98,,,,1,7,Top,163.32,161.01,,,,,6.04260821574533,-125.50923062471936,0.4651246879343942,-6.654227536933794,25.893850799685453,-39.01100824596999,3.47,1.59,18.0,101.6,-6.0,86.9,1572.0,6.7,660920,457763,527038,456781,446334,543063,573131,592178,596103,53.78,0.269,0.32,0.0,1.0,0.0,0.0,2.0,48,7,Changeup,1,1,1,1,1,1,1,1,Infield shift,Standard,270.0,0.028,-0.337,,,0.269,0.337,101.6,0,0,0.539,0.461,24,23,25,24,3,2,6.0,2.0,,3.0,3.69,0.51,-0.51,17.3
SI,2021-10-14,92.1,-1.62,5.04,"Webb, Logan",666158,657277,,foul,,,,,9.0,Gavin Lux grounds out sharply to first baseman Wilmer Flores.,D,L,R,SF,LAD,S,,,3,2,2021,-0.85,-0.01,0.41,2.17,,,,1,7,Top,,,,,,,7.067474786559756,-134.01161062152772,-1.4495829390635957,-11.687514625783129,27.82914190739912,-32.22346437802791,3.47,1.59,165.0,67.2,57.0,93.1,1836.0,6.8,660920,457763,527038,456781,446334,543063,573131,592178,596103,53.7,,,,,,,,48,6,Sinker,1,1,1,1,1,1,1,1,Infield shift,Standard,248.0,0.0,0.0,,,,0.0,88.0,0,0,0.539,0.461,24,23,25,24,3,2,6.0,2.0,,3.0,2.69,0.85,-0.85,19.8
