pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle
FF,2023-10-07,90.0,1.67,6.07,"Kershaw, Clayton",446334,477132,double,hit_into_play,,,,,6.0,Evan Longoria doubles (1) on a line drive to center fielder James Outman.   Alek Thomas scores.,D,R,L,LAD,AZ,X,8.0,line_drive,0,0,2023,0.02,1.31,0.33,2.89,,,677950.0,1,1,Top,113.75,54.95,,,,,-3.3669373800202025,-131.0230257250318,-4.69945987812904,0.9315237543549774,27.205267235783452,-16.322269229554113,3.61,1.69,332.0,98.8,21.0,90.3,2136.0,6.4,748555,669257,518692,605141,571970,500743,444482,681546,518792,54.12,0.363,0.45,1.25,1.0,1.0,1.0,5.0,8,1,4-Seam Fastball,0,5,5,0,6,0,6,0,Standard,Strategic,168.0,-0.04,0.801,65.9,7.7,0.734,-0.801,98.8,-5,5,0.111,0.889,35,37,35,38,1,0,7.0,3.0,,2.0,1.5,0.02,-0.02,57.0
FF,2023-10-07,91.0,1.82,5.96,"Kershaw, Clayton",677950,477132,walk,blocked_ball,,,,,13.0,Alek Thomas walks.,D,L,L,LAD,AZ,B,,,3,2,2023,0.19,1.37,-0.42,0.57,,,,1,1,Top,,,,,,,-6.05436586195664,-132.13077997081098,-10.610053250575028,3.3582629104489237,25.559401771616677,-14.138992985265428,3.22,1.4,,,,91.7,2183.0,6.6,748555,669257,518692,605141,571970,500743,444482,681546,518792,53.87,,0.695903,0.7,1.0,0.0,0.0,,7,8,4-Seam Fastball,0,5,5,0,5,0,5,0,Infield shade,Standard,162.0,-0.008,0.36,,,,-0.36,,-5,5,0.119,0.881,35,23,35,23,1,0,7.0,3.0,,2.0,1.38,0.19,0.19,54.3
FF,2023-10-07,90.2,1.85,6.0,"Kershaw, Clayton",677950,477132,,foul,,,,,1.0,Alek Thomas walks.,D,L,L,LAD,AZ,S,,,3,2,2023,0.18,1.23,-0.37,2.88,,,,1,1,Top,,,,,,,-5.931086142701096,-131.27235855467427,-4.503321522102875,3.2052616713479476,24.03928220117885,-17.147498677996587,3.19,1.44,,,,91.1,2226.0,6.5,748555,669257,518692,605141,571970,500743,444482,681546,518792,54.0,,,,,,,,7,7,4-Seam Fastball,0,5,5,0,5,0,5,0,Infield shade,Standard,168.0,0.0,0.0,66.9,5.2,,0.0,,-5,5,0.119,0.881,35,23,35,23,1,0,7.0,3.0,,2.0,1.54,0.18,0.18,55.9
SL,2023-10-07,86.0,1.79,6.03,"Kershaw, Clayton",677950,477132,,ball,,,,,13.0,Alek Thomas walks.,D,L,L,LAD,AZ,B,,,2,2,2023,0.02,0.95,-1.6,0.19,,,,1,1,Top,,,,,,,-8.16191947872985,-124.80651550930548,-9.619860779883066,1.810835630085194,24.125506097691453,-20.475495270417056,3.25,1.48,,,,87.0,2484.0,7.0,748555,669257,518692,605141,571970,500743,444482,681546,518792,53.55,,,,,,,,7,6,Slider,0,5,5,0,5,0,5,0,Infield shade,Standard,199.0,0.0,0.094,,,,-0.094,,-5,5,0.119,0.881,35,23,35,23,1,0,7.0,3.0,,2.0,2.14,0.02,0.02,53.8
SL,2023-10-07,85.7,1.95,6.06,"Kershaw, Clayton",677950,477132,,foul,,,,,4.0,Alek Thomas walks.,D,L,L,LAD,AZ,S,,,2,2,2023,-0.48,0.68,-0.62,2.29,,,,1,1,Top,,,,,,,-5.151554084261015,-124.80234659658544,-4.095203928830056,-4.063864713781635,22.76932983797138,-24.43626962320352,3.19,1.44,198.0,67.6,43.0,86.4,2417.0,6.5,748555,669257,518692,605141,571970,500743,444482,681546,518792,54.02,,,,,,,,7,5,Slider,0,5,5,0,5,0,5,0,Infield shade,Standard,205.0,0.0,0.0,72.0,6.7,,0.0,88.0,-5,5,0.119,0.881,35,23,35,23,1,0,7.0,3.0,,2.0,2.39,-0.48,-0.48,54.7
FF,2023-10-07,90.1,1.93,6.08,"Kershaw, Clayton",677950,477132,,foul_tip,,,,,1.0,Alek Thomas walks.,D,L,L,LAD,AZ,S,,,2,1,2023,0.11,1.32,-0.28,2.92,,,,1,1,Top,,,,,,,-5.74020526789918,-131.10964783184923,-4.711810261566661,2.467513822887859,27.120382099831932,-16.16393671839612,3.19,1.44,,,,90.5,2268.0,6.5,748555,669257,518692,605141,571970,500743,444482,681546,518792,54.04,,,,,,,,7,4,4-Seam Fastball,0,5,5,0,5,0,5,0,Standard,Standard,167.0,0.0,-0.076,76.6,6.2,,0.076,,-5,5,0.119,0.881,35,23,35,23,1,0,7.0,3.0,,2.0,1.48,0.11,0.11,54.8
SL,2023-10-07,85.8,1.9,6.02,"Kershaw, Clayton",677950,477132,,swinging_strike,,,,,13.0,Alek Thomas walks.,D,L,L,LAD,AZ,S,,,2,0,2023,-0.22,0.77,-0.49,0.8,,,,1,1,Top,,,,,,,-5.237003132425736,-124.7341426459623,-7.694187742983083,-1.3123704425782998,24.1646884085126,-22.763838721371812,3.19,1.44,,,,86.4,2506.0,6.6,748555,669257,518692,605141,571970,500743,444482,681546,518792,53.86,,,,,,,,7,3,Slider,0,5,5,0,5,0,5,0,Standard,Standard,204.0,0.0,-0.062,74.6,8.0,,0.062,,-5,5,0.119,0.881,35,23,35,23,1,0,7.0,3.0,,2.0,2.32,-0.22,-0.22,52.4
SL,2023-10-07,86.8,1.89,6.08,"Kershaw, Clayton",677950,477132,,ball,,,,,13.0,Alek Thomas walks.,D,L,L,LAD,AZ,B,,,1,0,2023,-0.12,0.85,-0.54,1.15,,,,1,1,Top,,,,,,,-5.591907866538376,-126.24583384359856,-7.368331089046041,-0.1886426051324608,25.251810058794906,-21.821378267267704,3.25,1.48,,,,87.2,2499.0,6.5,748555,669257,518692,605141,571970,500743,444482,681546,518792,53.98,,,,,,,,7,2,Slider,0,5,5,0,5,0,5,0,Standard,Standard,190.0,0.0,0.066,,,,-0.066,,-5,5,0.119,0.881,35,23,35,23,1,0,7.0,3.0,,2.0,2.18,-0.12,-0.12,53.7
FF,2023-10-07,90.6,1.84,5.96,"Kershaw, Clayton",677950,477132,,ball,,,,,13.0,Alek Thomas walks.,D,L,L,LAD,AZ,B,,,0,0,2023,0.06,1.64,-0.6,0.85,,,,1,1,Top,,,,,,,-6.254413595510239,-131.44573281301987,-10.27854991787921,2.194993629844459,30.50841121555461,-11.097097885683318,3.22,1.48,,,,90.5,2390.0,6.6,748555,669257,518692,605141,571970,500743,444482,681546,518792,53.87,,,,,,,,7,1,4-Seam Fastball,0,5,5,0,5,0,5,0,Standard,Standard,164.0,0.0,0.039,,,,-0.039,,-5,5,0.119,0.881,35,23,35,23,1,0,7.0,3.0,,2.0,1.18,0.06,0.06,54.1
FF,2023-10-07,90.9,1.82,6.0,"Kershaw, Clayton",666971,477132,field_out,hit_into_play,,,,,12.0,"Lourdes Gurriel Jr.  grounds out, shortstop Miguel Rojas to first baseman Freddie Freeman.",D,R,L,LAD,AZ,X,6.0,ground_ball,1,2,2023,0.31,1.43,1.21,3.05,,,,0,1,Top,101.9,137.33,,,,,-2.191814994135737,-132.22596684164253,-4.50081892339331,4.081035681555329,30.689209076966133,-14.728740841947465,3.54,1.67,74.0,96.7,2.0,90.9,2241.0,6.5,748555,669257,518692,605141,571970,500743,444482,681546,518792,53.99,0.457,0.431,0.0,1.0,0.0,0.0,4.0,6,5,4-Seam Fastball,0,5,5,0,5,0,5,0,Standard,Standard,166.0,0.007,-0.193,72.1,7.8,0.52,0.193,96.7,-5,5,0.112,0.888,35,29,35,30,1,0,7.0,3.0,,2.0,1.35,0.31,-0.31,55.0
