pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle
SL,2020-09-16,84.0,-0.91,6.03,"Odorizzi, Jake",547989,543606,,ball,,,,,12,Jose Abreu homers (16) on a line drive to left field.,R,R,R,CWS,MIN,B,,,0,1,2020,0.4,0.36,1.58,2.61,,,,0,4,Bot,,,,,,,4.975051458412852,-122.28291745716658,-2.281934485337388,3.099105452233655,23.07585364406854,-28.306509231105405,3.41,1.61,,,,84.0,2180.0,6.2,631484,488671,593934,503556,518626,501303,592696,621439,596146,54.35,,,,,,,,29,2,Slider,0,3,0,3,3,0,0,3,Infield shift,Standard,148.0,0.0,0.035,,,,-0.035,,-3,-3,0.203,0.203,30,33,30,33,2,1,26.0,1,,1,2.86,-0.4,-0.4,45.2
SL,2020-09-16,82.6,-1.0,6.08,"Odorizzi, Jake",547989,543606,,called_strike,,,,,12,Jose Abreu homers (16) on a line drive to left field.,R,R,R,CWS,MIN,S,,,0,0,2020,0.38,0.25,1.02,3.23,,,,0,4,Bot,,,,,,,3.8533087345698873,-120.33080611359183,-0.5271816790888619,2.9619270715489603,21.881172080648454,-29.845749485563633,3.44,1.61,,,,82.5,2235.0,6.0,631484,488671,593934,503556,518626,501303,592696,621439,596146,54.49,,,,,,,,29,1,Slider,0,3,0,3,3,0,0,3,Infield shift,Standard,148.0,0.0,-0.046,,,,0.046,,-3,-3,0.203,0.203,30,33,30,33,2,1,26.0,1,,1,3.07,-0.38,-0.38,44.1
FS,2020-09-16,83.7,-1.25,5.74,"Odorizzi, Jake",518735,543606,field_out,hit_into_play,,,,,13,Yasmani Grandal flies out to center fielder Byron Buxton.,R,L,R,CWS,MIN,X,8.0,fly_ball,0,2,2020,-0.81,0.72,-0.56,1.39,,,,2,3,Bot,80.39,45.44,,,,,3.1738823503603197,-121.80250485929024,-5.052123949718725,-8.648721370760464,23.482445204271983,-24.202188840202066,3.13,1.6,377.0,98.4,28.0,83.5,1314.0,6.1,631484,488671,593934,503556,518626,501303,592696,621439,596146,54.37,0.547,0.952,0.0,1.0,0.0,0.0,6.0,23,3,Split-Finger,0,1,0,1,1,0,0,1,Infield shift,Standard,227.0,-0.013,-0.175,,,1.831,0.175,98.4,-1,-1,0.384,0.384,30,31,30,32,2,1,26.0,1,,1,2.53,0.81,-0.81,36.1
SL,2020-09-16,83.3,-1.04,5.94,"Odorizzi, Jake",518735,543606,,called_strike,,,,,6,Yasmani Grandal flies out to center fielder Byron Buxton.,R,L,R,CWS,MIN,S,,,0,1,2020,0.38,-0.31,0.74,2.13,,,,2,3,Bot,,,,,,,3.337719042962525,-121.33166388852786,-1.751632194006278,3.125502654690834,22.185904584249485,-35.106335148096846,3.09,1.6,,,,83.3,2096.0,6.1,631484,488671,593934,503556,518626,501303,592696,621439,596146,54.44,,,,,,,,23,2,Slider,0,1,0,1,1,0,0,1,Infield shift,Standard,128.0,0.0,-0.071,,,,0.071,,-1,-1,0.384,0.384,30,31,30,32,2,1,26.0,1,,1,3.57,-0.38,0.38,42.6
CU,2020-09-16,72.9,-1.04,6.01,"Odorizzi, Jake",518735,543606,,called_strike,,,,,1,Yasmani Grandal flies out to center fielder Byron Buxton.,R,L,R,CWS,MIN,S,,,0,0,2020,0.47,-0.86,-0.55,2.67,,,,2,3,Bot,,,,,,,0.1865088381795401,-106.2248755580368,2.047874214530832,3.553193085280846,17.10897333214711,-39.260530854181766,3.09,1.6,,,,72.5,2127.0,5.8,631484,488671,593934,503556,518626,501303,592696,621439,596146,54.71,,,,,,,,23,1,Curveball,0,1,0,1,1,0,0,1,Infield shift,Standard,47.0,0.0,-0.045,,,,0.045,,-1,-1,0.384,0.384,30,31,30,32,2,1,26.0,1,,1,5.12,-0.47,0.47,45.6
FF,2020-09-16,93.7,-1.18,5.84,"Odorizzi, Jake",641313,543606,field_out,hit_into_play,,,,,12,Tim Anderson flies out sharply to center fielder Byron Buxton.,R,R,R,CWS,MIN,X,8.0,fly_ball,1,0,2020,-1.21,1.14,0.03,3.56,,,,1,3,Bot,137.75,31.55,,,,,5.773795264154862,-136.41794529913147,-2.6811833065553112,-16.375200498512893,29.43016852330746,-17.50519152178036,3.32,1.54,395.0,103.5,25.0,93.5,2227.0,6.1,631484,488671,593934,503556,518626,501303,592696,621439,596146,54.42,0.793,1.404,0.0,1.0,0.0,0.0,6.0,22,2,4-Seam Fastball,0,1,0,1,1,0,0,1,Standard,Standard,212.0,-0.019,-0.308,,,2.747,0.308,103.5,-1,-1,0.403,0.403,30,27,30,27,2,1,26.0,1,,1,1.45,1.21,1.21,37.2
SL,2020-09-16,85.3,-0.97,6.0,"Odorizzi, Jake",641313,543606,,ball,,,,,12,Tim Anderson flies out sharply to center fielder Byron Buxton.,R,R,R,CWS,MIN,B,,,0,0,2020,0.12,0.16,0.67,3.46,,,,1,3,Bot,,,,,,,3.5757680098533147,-124.21640157060811,-0.0509653990427081,0.6199422571884099,23.568569382584627,-30.704773705099853,3.27,1.54,,,,84.9,2073.0,5.9,631484,488671,593934,503556,518626,501303,592696,621439,596146,54.6,,,,,,,,22,1,Slider,0,1,0,1,1,0,0,1,Standard,Standard,158.0,0.0,0.042,,,,-0.042,,-1,-1,0.403,0.403,30,27,30,27,2,1,26.0,1,,1,2.95,-0.12,-0.12,41.6
FS,2020-09-16,85.2,-0.99,5.95,"Odorizzi, Jake",663611,543606,field_out,hit_into_play,,,,,4,Nick Madrigal lines out to left fielder Eddie Rosario.,R,R,R,CWS,MIN,X,7.0,line_drive,2,2,2020,-1.11,0.38,-0.42,1.9,,,,0,3,Bot,66.46,71.36,,,,,3.561986291729943,-124.11965800910444,-4.038148343347183,-12.161459641319968,21.87956365200289,-27.72302240873607,2.82,1.32,331.0,89.8,23.0,85.7,1415.0,6.3,631484,488671,593934,503556,518626,501303,592696,621439,596146,54.2,0.22,0.245,0.0,1.0,0.0,0.0,3.0,21,7,Split-Finger,0,1,0,1,1,0,0,1,Standard,Standard,224.0,-0.027,-0.24,,,0.362,0.24,89.8,-1,-1,0.43,0.43,30,23,30,23,1,0,26.0,1,,1,2.73,1.11,1.11,40.4
FF,2020-09-16,93.3,-1.17,5.84,"Odorizzi, Jake",663611,543606,,foul,,,,,6,Nick Madrigal lines out to left fielder Eddie Rosario.,R,R,R,CWS,MIN,S,,,2,2,2020,-1.16,1.14,0.4,1.95,,,,0,3,Bot,,,,,,,6.539378745625395,-135.6256278553465,-6.744605591139818,-15.73473375456224,28.016220942959613,-16.803076149000667,2.82,1.32,36.0,85.2,-1.0,93.0,2242.0,6.1,631484,488671,593934,503556,518626,501303,592696,621439,596146,54.43,,,,,,,,21,6,4-Seam Fastball,0,1,0,1,1,0,0,1,Standard,Standard,218.0,0.0,0.0,,,,0.0,88.0,-1,-1,0.43,0.43,30,23,30,23,1,0,26.0,1,,1,1.47,1.16,1.16,35.5
SL,2020-09-16,83.2,-0.89,6.07,"Odorizzi, Jake",663611,543606,,ball,,,,,14,Nick Madrigal lines out to left fielder Eddie Rosario.,R,R,R,CWS,MIN,B,,,1,2,2020,0.43,0.3,1.14,1.1,,,,0,3,Bot,,,,,,,3.8095172613628407,-121.20958394265612,-5.616262653389156,3.6600621417819297,20.39430439917717,-28.44151488012809,2.74,1.32,,,,83.3,2171.0,6.0,631484,488671,593934,503556,518626,501303,592696,621439,596146,54.51,,,,,,,,21,5,Slider,0,1,0,1,1,0,0,1,Standard,Standard,153.0,0.0,0.039,,,,-0.039,,-1,-1,0.43,0.43,30,23,30,23,1,0,26.0,1,,1,2.95,-0.43,-0.43,44.8
FF,2020-09-16,93.1,-1.14,5.86,"Odorizzi, Jake",663611,543606,,foul,,,,,12,Nick Madrigal lines out to left fielder Eddie Rosario.,R,R,R,CWS,MIN,S,,,1,2,2020,-1.11,1.37,0.06,2.99,,,,0,3,Bot,,,,,,,5.461835755471621,-135.4619375768063,-4.601664854627233,-14.859504098313565,27.993824423761293,-14.440964107354732,2.82,1.32,142.0,86.8,7.0,92.6,2227.0,5.9,631484,488671,593934,503556,518626,501303,592696,621439,596146,54.6,,,,,,,,21,4,4-Seam Fastball,0,1,0,1,1,0,0,1,Standard,Standard,214.0,0.0,0.0,,,,0.0,88.0,-1,-1,0.43,0.43,30,23,30,23,1,0,26.0,1,,1,1.25,1.11,1.11,35.4
SL,2020-09-16,85.3,-1.14,5.98,"Odorizzi, Jake",663611,543606,,called_strike,,,,,3,Nick Madrigal lines out to left fielder Eddie Rosario.,R,R,R,CWS,MIN,S,,,1,1,2020,0.38,0.14,0.59,2.84,,,,0,3,Bot,,,,,,,3.30569782392075,-124.2754366240964,-1.3957998081510223,3.238189730398083,24.76145165348623,-30.655617914084416,2.85,1.32,,,,85.0,2274.0,6.0,631484,488671,593934,503556,518626,501303,592696,621439,596146,54.49,,,,,,,,21,3,Slider,0,1,0,1,1,0,0,1,Standard,Standard,165.0,0.0,-0.067,,,,0.067,,-1,-1,0.43,0.43,30,23,30,23,1,0,26.0,1,,1,2.98,-0.38,-0.38,40.2
FF,2020-09-16,92.0,-1.17,5.85,"Odorizzi, Jake",663611,543606,,foul,,,,,12,Nick Madrigal lines out to left fielder Eddie Rosario.,R,R,R,CWS,MIN,S,,,1,0,2020,-0.86,1.05,0.05,3.12,,,,0,3,Bot,,,,,,,4.911562075016636,-133.95377706766686,-3.341573968376089,-11.385216652950623,29.856077736352944,-19.00344444697189,2.82,1.32,290.0,91.0,23.0,91.1,2150.0,5.8,631484,488671,593934,503556,518626,501303,592696,621439,596146,54.69,,,,,,,,21,2,4-Seam Fastball,0,1,0,1,1,0,0,1,Standard,Standard,213.0,0.0,-0.056,,,,0.056,91.0,-1,-1,0.43,0.43,30,23,30,23,1,0,26.0,1,,1,1.64,0.86,0.86,36.0
FF,2020-09-16,91.7,-1.19,5.91,"Odorizzi, Jake",663611,543606,,ball,,,,,11,Nick Madrigal lines out to left fielder Eddie Rosario.,R,R,R,CWS,MIN,B,,,0,0,2020,-1.05,1.09,-1.09,4.5,,,,0,3,Bot,,,,,,,2.509366571438408,-133.57101693466046,-0.0696814713034597,-13.151268974993258,29.21695553281981,-19.365617808087613,2.79,1.32,,,,90.9,2017.0,5.8,631484,488671,593934,503556,518626,501303,592696,621439,596146,54.69,,,,,,,,21,1,4-Seam Fastball,0,1,0,1,1,0,0,1,Standard,Standard,215.0,0.0,0.045,,,,-0.045,,-1,-1,0.43,0.43,30,23,30,23,1,0,26.0,1,,1,1.62,1.05,1.05,36.4
FS,2020-09-16,83.6,-1.35,5.76,"Odorizzi, Jake",608577,543606,field_out,hit_into_play,,,,,13,"Nomar Mazara grounds out, second baseman Marwin Gonzalez to first baseman Miguel Sano.",R,L,R,CWS,MIN,X,4.0,ground_ball,0,0,2020,-1.17,0.19,-0.64,1.41,,650391.0,673357.0,2,2,Bot,149.0,137.42,,,,,3.911942047699197,-121.8344348062372,-4.055042277865246,-12.468951770878329,21.54194930218902,-29.735121976485452,3.26,1.56,4.0,88.6,-19.0,83.6,1472.0,6.0,631484,488671,593934,503556,518626,501303,592696,621439,596146,54.52,0.073,0.069,0.0,1.0,0.0,0.0,2.0,16,1,Split-Finger,0,1,0,1,1,0,0,1,Infield shift,Standard,223.0,-0.048,-0.299,,,0.073,0.299,88.6,-1,-1,0.431,0.431,30,25,30,25,1,0,26.0,2,,2,3.04,1.17,-1.17,35.6
FF,2020-09-16,93.8,-1.06,5.92,"Odorizzi, Jake",673357,543606,catcher_interf,swinging_strike,,,,,2,Luis Robert reaches on catcher interference by Alex Avila.    Eloy Jimenez to 2nd.    Luis Robert to 1st.,R,R,R,CWS,MIN,S,2.0,,0,0,2020,-1.09,1.29,0.09,3.32,,,650391.0,2,2,Bot,,,,,,,5.338665028917394,-136.51682381744442,-3.8154099543516056,-14.867422058859654,30.783979939623492,-15.459495523566662,3.54,1.66,,,,92.8,2465.0,5.8,631484,488671,593934,503556,518626,501303,592696,621439,596146,54.74,,,0.7,1.0,0.0,0.0,,15,1,4-Seam Fastball,0,1,0,1,1,0,0,1,Infield shift,Standard,211.0,0.023,0.344,,,,-0.344,,-1,-1,0.408,0.408,30,22,30,23,1,0,26.0,1,,1,1.31,1.09,1.09,36.6
