pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle
SL,2024-09-14,84.6,-3.17,5.42,"Scherzer, Max",641487,453286,field_out,hit_into_play,,,,,3,J.P. Crawford pops out to third baseman Josh Jung.,R,L,R,SEA,TEX,X,5.0,popup,0,1,2024,0.42,0.53,0.77,2.78,,,,1,4,Bot,111.31,167.42,,,,,8.355807335061181,-123.04142790436724,-0.8946019494799672,2.8181227481264552,22.08371440269609,-26.81744690488862,3.22,1.51,94.0,53.1,66.0,85.0,2488,6.3,745209,608348,663993,543760,673962,669701,694671,665750,666969,54.15,0.006,0.007,0.0,1.0,0.0,0.0,1.0,33,2,Slider,2,2,2,2,2,2,2,2,Standard,Standard,171,-0.019,-0.219,72.4,6.7,0.008,0.219,88.0,0,0,0.532,0.532,39,29,40,29,2,1,46.0,1,,1.0,2.64,-0.42,0.42,30.4
CH,2024-09-14,82.1,-3.16,5.29,"Scherzer, Max",641487,453286,,called_strike,,,,,13,J.P. Crawford pops out to third baseman Josh Jung.,R,L,R,SEA,TEX,S,,,0,0,2024,-1.15,0.11,-0.89,2.29,,,,1,4,Bot,,,,,,,7.360166083410119,-119.45227073418354,-0.4736289271402202,-12.446307711508354,22.215074242327727,-31.271065645637815,3.17,1.49,,,,82.2,1383,6.3,745209,608348,663993,543760,673962,669701,694671,665750,666969,54.24,,,,,,,,33,1,Changeup,2,2,2,2,2,2,2,2,Standard,Standard,248,0.0,-0.037,,,,0.037,,0,0,0.532,0.532,39,29,40,29,2,1,46.0,1,,1.0,3.27,1.15,-1.15,25.6
CH,2024-09-14,81.9,-3.18,5.31,"Scherzer, Max",593871,453286,field_out,hit_into_play,,,,,7,Jorge Polanco lines out to shortstop Josh Smith.,R,L,R,SEA,TEX,X,6.0,line_drive,0,2,2024,-1.18,0.31,-0.68,1.68,,,,0,4,Bot,127.45,125.49,,,,,7.928960771222252,-119.15346757546162,-2.262795476387806,-12.74241989039944,21.060518950274215,-29.02089071473002,3.34,1.54,187.0,87.6,12.0,82.2,1359,6.3,745209,608348,663993,543760,673962,669701,694671,665750,666969,54.17,0.763,0.722,0.0,1.0,0.0,0.0,4.0,32,3,Changeup,2,2,2,2,2,2,2,2,Infield shade,Standard,252,-0.027,-0.163,61.0,7.2,0.887,0.163,88.0,0,0,0.559,0.559,39,30,40,31,2,1,46.0,1,,3.0,3.07,1.18,-1.18,27.0
FF,2024-09-14,91.2,-2.95,5.55,"Scherzer, Max",593871,453286,,swinging_strike,,,,,1,Jorge Polanco lines out to shortstop Josh Smith.,R,L,R,SEA,TEX,S,,,0,1,2024,-0.98,1.39,-0.51,2.8,,,,0,4,Bot,,,,,,,8.188601192439403,-132.4610967726176,-3.9358096421905433,-13.351444706323743,29.561025790691712,-15.20672645629148,3.34,1.54,,,,90.5,2326,6.1,745209,608348,663993,543760,673962,669701,694671,665750,666969,54.42,,,,,,,,32,2,4-Seam Fastball,2,2,2,2,2,2,2,2,Infield shade,Standard,218,0.0,-0.054,71.4,6.7,,0.054,,0,0,0.559,0.559,39,30,40,31,2,1,46.0,1,,3.0,1.37,0.98,-0.98,30.0
CU,2024-09-14,74.0,-2.92,5.56,"Scherzer, Max",593871,453286,,called_strike,,,,,8,Jorge Polanco lines out to shortstop Josh Smith.,R,L,R,SEA,TEX,S,,,0,0,2024,0.99,-0.83,0.12,1.42,,,,0,4,Bot,,,,,,,4.45993231685185,-107.7492694979419,0.2673508127902138,6.944065374994818,19.132379724632916,-38.86795067187488,3.34,1.51,,,,73.9,2631,6.2,745209,608348,663993,543760,673962,669701,694671,665750,666969,54.27,,,,,,,,32,1,Curveball,2,2,2,2,2,2,2,2,Infield shade,Standard,61,0.0,-0.037,,,,0.037,,0,0,0.559,0.559,39,30,40,31,2,1,46.0,1,,3.0,4.99,-0.99,0.99,32.1
FF,2024-09-14,90.7,-3.21,5.31,"Scherzer, Max",457759,453286,field_out,hit_into_play,,,,,2,Justin Turner flies out to left fielder Wyatt Langford.,R,R,R,SEA,TEX,X,7.0,fly_ball,1,0,2024,-0.97,1.33,-0.13,3.34,,,670042.0,2,3,Bot,72.42,98.78,,,,,9.73815412945015,-131.76388752196198,-1.785545137388926,-13.38551517956921,29.27894832346921,-16.58208506307851,3.46,1.57,299.0,98.2,47.0,90.3,2257,6.2,745209,608348,663993,543760,673962,669701,694671,665750,666969,54.26,0.011,0.014,0.0,1.0,0.0,0.0,3.0,27,2,4-Seam Fastball,2,2,2,2,2,2,2,2,Standard,Standard,226,-0.026,-0.304,70.5,6.6,0.026,0.304,98.2,0,0,0.526,0.526,39,39,40,40,2,1,46.0,1,,1.0,1.46,0.97,0.97,24.8
SL,2024-09-14,84.3,-3.2,5.24,"Scherzer, Max",457759,453286,,ball,,,,,14,Justin Turner flies out to left fielder Wyatt Langford.,R,R,R,SEA,TEX,B,,,0,0,2024,0.13,0.4,0.49,0.88,,,670042.0,2,3,Bot,,,,,,,8.30677407785266,-122.54893245675952,-4.604925799913478,-0.1488221734516935,21.760104430423905,-27.46937035157237,3.46,1.45,,,,84.6,2268,6.3,745209,608348,663993,543760,673962,669701,694671,665750,666969,54.2,,,,,,,,27,1,Slider,2,2,2,2,2,2,2,2,Standard,Standard,162,0.0,0.034,,,,-0.034,,0,0,0.526,0.526,39,39,40,40,2,1,46.0,1,,1.0,2.79,-0.13,-0.13,26.4
FF,2024-09-14,92.2,-3.08,5.39,"Scherzer, Max",670042,453286,force_out,hit_into_play,,,,,5,"Luke Raley grounds into a force out, first baseman Nathaniel Lowe to shortstop Josh Smith.   Cal Raleigh out at 2nd.    Luke Raley to 1st.",R,L,R,SEA,TEX,X,3.0,ground_ball,3,2,2024,-0.84,1.36,0.09,2.51,,,663728.0,1,3,Bot,148.49,171.8,,,,,9.84574933878078,-133.91823494721987,-4.466357108231372,-12.133414496224816,26.221671612189542,-15.006876929754274,3.39,1.52,3.0,72.2,-40.0,92.3,2287,6.2,745209,608348,663993,543760,673962,669701,694671,665750,666969,54.28,0.089,0.106,0.0,1.0,0.0,0.0,2.0,26,6,4-Seam Fastball,2,2,2,2,2,2,2,2,Infield shade,Standard,227,-0.031,-0.368,77.0,7.1,0.089,0.368,88.0,0,0,0.557,0.557,39,29,40,30,2,1,46.0,1,,1.0,1.31,0.84,-0.84,27.5
CH,2024-09-14,82.9,-3.05,5.32,"Scherzer, Max",670042,453286,,blocked_ball,,,,,14,"Luke Raley grounds into a force out, first baseman Nathaniel Lowe to shortstop Josh Smith.   Cal Raleigh out at 2nd.    Luke Raley to 1st.",R,L,R,SEA,TEX,B,,,2,2,2024,-1.2,-0.17,0.9,0.52,,,663728.0,1,3,Bot,,,,,,,11.378842790865068,-120.268922663822,-4.157863748086561,-13.80188534231756,22.360121707643728,-33.17999453891338,3.39,1.52,,,,83.1,1399,6.5,745209,608348,663993,543760,673962,669701,694671,665750,666969,54.02,,,,,,,,26,5,Changeup,2,2,2,2,2,2,2,2,Infield shade,Standard,252,0.0,0.077,,,,-0.077,,0,0,0.557,0.557,39,29,40,30,2,1,46.0,1,,1.0,3.49,1.2,-1.2,26.1
SL,2024-09-14,85.8,-3.02,5.39,"Scherzer, Max",670042,453286,,ball,,,,,14,"Luke Raley grounds into a force out, first baseman Nathaniel Lowe to shortstop Josh Smith.   Cal Raleigh out at 2nd.    Luke Raley to 1st.",R,L,R,SEA,TEX,B,,,1,2,2024,0.27,0.22,1.23,1.75,,,663728.0,1,3,Bot,,,,,,,9.47926174963219,-124.62366972836853,-2.7717121437524437,1.0000731718263514,24.437960841054807,-29.534374684322582,3.39,1.57,,,,85.8,2408,6.3,745209,608348,663993,543760,673962,669701,694671,665750,666969,54.19,,,,,,,,26,4,Slider,2,2,2,2,2,2,2,2,Infield shade,Standard,116,0.0,0.048,,,,-0.048,,0,0,0.557,0.557,39,29,40,30,2,1,46.0,1,,1.0,2.88,-0.27,0.27,29.6
CH,2024-09-14,82.7,-3.14,5.24,"Scherzer, Max",670042,453286,,ball,,,,,13,"Luke Raley grounds into a force out, first baseman Nathaniel Lowe to shortstop Josh Smith.   Cal Raleigh out at 2nd.    Luke Raley to 1st.",R,L,R,SEA,TEX,B,,,0,2,2024,-1.18,-0.08,-0.27,0.74,,,663728.0,1,3,Bot,,,,,,,8.840355813822935,-120.11756928832362,-3.6034633289496143,-13.114313055576972,22.23219398773407,-32.41370996640205,3.41,1.63,,,,82.7,1310,6.3,745209,608348,663993,543760,673962,669701,694671,665750,666969,54.18,,,,,,,,26,3,Changeup,2,2,2,2,2,2,2,2,Infield shade,Standard,256,0.0,0.022,,,,-0.022,,0,0,0.557,0.557,39,29,40,30,2,1,46.0,1,,1.0,3.41,1.18,-1.18,24.1
FF,2024-09-14,92.5,-2.99,5.47,"Scherzer, Max",670042,453286,,foul,,,,,12,"Luke Raley grounds into a force out, first baseman Nathaniel Lowe to shortstop Josh Smith.   Cal Raleigh out at 2nd.    Luke Raley to 1st.",R,L,R,SEA,TEX,S,,,0,1,2024,-0.81,1.48,0.94,2.96,,,663728.0,1,3,Bot,,,,,,,11.730065315143566,-134.26128486468008,-3.815776309486704,-12.246409415993089,28.147958256399,-13.604482338178762,3.39,1.52,302.0,86.5,39.0,92.2,2371,6.2,745209,608348,663993,543760,673962,669701,694671,665750,666969,54.33,,,,,,,,26,2,4-Seam Fastball,2,2,2,2,2,2,2,2,Infield shade,Standard,214,0.0,-0.052,75.9,6.9,,0.052,88.0,0,0,0.557,0.557,39,29,40,30,2,1,46.0,1,,1.0,1.19,0.81,-0.81,29.9
CU,2024-09-14,74.0,-2.84,5.52,"Scherzer, Max",670042,453286,,swinging_strike_blocked,,,,,14,"Luke Raley grounds into a force out, first baseman Nathaniel Lowe to shortstop Josh Smith.   Cal Raleigh out at 2nd.    Luke Raley to 1st.",R,L,R,SEA,TEX,S,,,0,0,2024,1.13,-0.95,0.98,0.8,,,663728.0,1,3,Bot,,,,,,,5.829631969951136,-107.54800872625728,-0.6276348526417445,7.598233373913678,20.387883097692978,-39.59431233553751,3.39,1.52,,,,73.9,2703,6.5,745209,608348,663993,543760,673962,669701,694671,665750,666969,54.03,,,,,,,,26,1,Curveball,2,2,2,2,2,2,2,2,Infield shade,Standard,57,0.0,-0.04,61.3,8.5,,0.04,,0,0,0.557,0.557,39,29,40,30,2,1,46.0,1,,1.0,5.15,-1.13,1.13,34.6
SL,2024-09-14,85.3,-3.01,5.42,"Scherzer, Max",668227,453286,field_out,hit_into_play,,,,,14,Randy Arozarena lines out to center fielder Leody Taveras.,R,R,R,SEA,TEX,X,8.0,line_drive,0,2,2024,0.24,0.16,0.94,1.78,,,663728.0,0,3,Bot,137.13,59.68,,,,,8.775688968878729,-123.9626559345829,-2.563697081107567,0.749000814347478,24.479543082876557,-30.192098344095616,3.35,1.51,346.0,95.5,21.0,85.1,2361,6.2,745209,608348,663993,543760,673962,669701,694671,665750,666969,54.28,0.211,0.252,0.0,1.0,0.0,0.0,3.0,25,3,Slider,2,2,2,2,2,2,2,2,Standard,Standard,138,-0.037,-0.155,67.4,7.7,0.406,0.155,95.5,0,0,0.594,0.594,39,29,40,29,2,1,46.0,1,,1.0,2.98,-0.24,-0.24,30.8
SL,2024-09-14,83.7,-3.02,5.35,"Scherzer, Max",668227,453286,,swinging_strike,,,,,14,Randy Arozarena lines out to center fielder Leody Taveras.,R,R,R,SEA,TEX,S,,,0,1,2024,0.24,0.23,1.19,0.74,,,663728.0,0,3,Bot,,,,,,,9.235982908183743,-121.5758453144822,-4.688746668763793,0.6976621326288505,22.011637720316667,-29.216287530066353,3.35,1.51,,,,83.7,2269,6.2,745209,608348,663993,543760,673962,669701,694671,665750,666969,54.26,,,,,,,,25,2,Slider,2,2,2,2,2,2,2,2,Standard,Standard,146,0.0,-0.048,68.6,8.6,,0.048,,0,0,0.594,0.594,39,29,40,29,2,1,46.0,1,,1.0,3.02,-0.24,-0.24,27.9
CU,2024-09-14,74.8,-2.91,5.5,"Scherzer, Max",668227,453286,,foul,,,,,6,Randy Arozarena lines out to center fielder Leody Taveras.,R,R,R,SEA,TEX,S,,,0,0,2024,1.06,-0.73,0.49,2.62,,,663728.0,0,3,Bot,,,,,,,5.14217022049287,-108.74319464710037,2.5931920414407994,7.408486455586346,20.010013311929875,-38.674001946905875,3.35,1.51,187.0,70.7,56.0,74.6,2597,6.3,745209,608348,663993,543760,673962,669701,694671,665750,666969,54.17,,,,,,,,25,1,Curveball,2,2,2,2,2,2,2,2,Standard,Standard,54,0.0,-0.042,60.9,6.2,,0.042,88.0,0,0,0.594,0.594,39,29,40,29,2,1,46.0,1,,1.0,4.83,-1.06,-1.06,33.6
FC,2024-09-14,86.1,-3.22,5.22,"Scherzer, Max",663728,453286,walk,ball,,,,,13,Cal Raleigh walks.,R,L,R,SEA,TEX,B,,,3,2,2024,0.23,0.6,-0.99,2.4,,,,0,3,Bot,,,,,,,4.820842262579624,-125.51267198490014,-1.7904933162803915,1.5823759532143278,22.39604656350304,-25.6081599215852,3.43,1.51,,,,86.5,2466,6.2,745209,608348,663993,543760,673962,669701,694671,665750,666969,54.34,,0.689131,0.7,1.0,0.0,0.0,,24,6,Cutter,2,2,2,2,2,2,2,2,Infield shade,Standard,180,0.04,0.371,,,,-0.371,,0,0,0.554,0.554,39,27,40,28,2,1,46.0,1,,3.0,2.43,-0.23,0.23,25.4
CH,2024-09-14,83.1,-3.15,5.25,"Scherzer, Max",663728,453286,,ball,,,,,14,Cal Raleigh walks.,R,L,R,SEA,TEX,B,,,2,2,2024,-1.13,0.07,0.65,0.77,,,,0,3,Bot,,,,,,,10.901742362050411,-120.53485937385862,-3.937968829956517,-13.080370636416356,22.40863520544852,-30.876090931389953,3.52,1.59,,,,83.2,1416,6.4,745209,608348,663993,543760,673962,669701,694671,665750,666969,54.07,,,,,,,,24,5,Changeup,2,2,2,2,2,2,2,2,Infield shade,Standard,257,0.0,0.107,,,,-0.107,,0,0,0.554,0.554,39,27,40,28,2,1,46.0,1,,3.0,3.24,1.13,-1.13,24.6
CH,2024-09-14,82.5,-3.16,5.2,"Scherzer, Max",663728,453286,,ball,,,,,14,Cal Raleigh walks.,R,L,R,SEA,TEX,B,,,1,2,2024,-1.23,0.1,0.3,0.97,,,,0,3,Bot,,,,,,,10.259263462801982,-119.78565995085238,-3.3518160751430353,-13.718621658225066,20.88599995368313,-30.76110108771288,3.52,1.56,,,,82.9,1174,6.4,745209,608348,663993,543760,673962,669701,694671,665750,666969,54.05,,,,,,,,24,4,Changeup,2,2,2,2,2,2,2,2,Infield shade,Standard,258,0.0,0.04,,,,-0.04,,0,0,0.554,0.554,39,27,40,28,2,1,46.0,1,,3.0,3.24,1.23,-1.23,25.1
FF,2024-09-14,92.1,-2.99,5.53,"Scherzer, Max",663728,453286,,ball,,,,,12,Cal Raleigh walks.,R,L,R,SEA,TEX,B,,,0,2,2024,-0.77,1.46,1.7,3.29,,,,0,3,Bot,,,,,,,13.478968079111617,-133.54453785909263,-2.9969264536058797,-12.017286605465925,27.69833475377815,-14.127288556071187,3.52,1.66,,,,91.7,2365,6.2,745209,608348,663993,543760,673962,669701,694671,665750,666969,54.35,,,,,,,,24,3,4-Seam Fastball,2,2,2,2,2,2,2,2,Infield shade,Standard,226,0.0,0.023,,,,-0.023,,0,0,0.554,0.554,39,27,40,28,2,1,46.0,1,,3.0,1.23,0.77,-0.77,31.2
FF,2024-09-14,92.7,-3.01,5.6,"Scherzer, Max",663728,453286,,swinging_strike,,,,,2,Cal Raleigh walks.,R,L,R,SEA,TEX,S,,,0,1,2024,-0.78,1.34,-0.02,2.99,,,,0,3,Bot,,,,,,,9.317324218100126,-134.68248039540163,-3.784176076323117,-11.532476896722669,28.25836417209033,-15.250988173300716,3.52,1.6,,,,92.4,2307,6.1,745209,608348,663993,543760,673962,669701,694671,665750,666969,54.38,,,,,,,,24,2,4-Seam Fastball,2,2,2,2,2,2,2,2,Infield shade,Standard,223,0.0,-0.054,76.1,6.6,,0.054,,0,0,0.554,0.554,39,27,40,28,2,1,46.0,1,,3.0,1.32,0.78,-0.78,31.5
CU,2024-09-14,74.0,-3.05,5.5,"Scherzer, Max",663728,453286,,swinging_strike,,,,,9,Cal Raleigh walks.,R,L,R,SEA,TEX,S,,,0,0,2024,1.12,-0.59,0.38,1.7,,,,0,3,Bot,,,,,,,5.037795739274299,-107.76756516499742,0.514539498959814,7.882584845747398,18.35707940049906,-37.11333302325431,3.52,1.6,,,,74.1,2631,6.3,745209,608348,663993,543760,673962,669701,694671,665750,666969,54.22,,,,,,,,24,1,Curveball,2,2,2,2,2,2,2,2,Infield shade,Standard,57,0.0,-0.037,74.6,9.1,,0.037,,0,0,0.554,0.554,39,27,40,28,2,1,46.0,1,,3.0,4.74,-1.12,1.12,33.2
