pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle
CU,2021-09-11,83.8,-2.69,5.18,"Seabold, Connor",547989,657756,grounded_into_double_play,hit_into_play,,,,,14.0,"Jose Abreu grounds into a double play, shortstop Xander Bogaerts to second baseman Enrique Hernandez to first baseman Bobby Dalbec.   Yoan Moncada out at 2nd.    Jose Abreu out at 1st.",R,R,R,CWS,BOS,X,6.0,ground_ball,3,2,2021,0.43,-0.3,0.98,1.41,,673357.0,660162.0,1,3,Bot,113.71,140.66,,,,,7.59465032157277,-121.9349843504149,-1.7475660832694508,2.981867322152308,22.10217498074236,-35.02627211883823,3.49,1.6,15.0,84.2,-4.0,84.0,2515.0,6.3,632531,543877,666915,571771,646240,593428,656941,657077,592669,54.25,0.126,0.108,0.0,1.0,0.0,0.0,2.0,32,7,Curveball,2,7,2,7,7,2,2,7,Standard,Standard,100.0,-0.056,-0.382,,,0.128,0.382,88.0,-5,-5,0.127,0.127,25,34,25,34,2,1,,1.0,,1.0,3.52,-0.43,-0.43,28.9
FF,2021-09-11,91.9,-2.24,5.55,"Seabold, Connor",547989,657756,,ball,,,,,14.0,"Jose Abreu grounds into a double play, shortstop Xander Bogaerts to second baseman Enrique Hernandez to first baseman Bobby Dalbec.   Yoan Moncada out at 2nd.    Jose Abreu out at 1st.",R,R,R,CWS,BOS,B,,,2,2,2021,-0.55,1.57,1.76,2.5,,673357.0,660162.0,1,3,Bot,,,,,,,11.261114826170646,-133.3370962576104,-5.2454814078741725,-8.869092856292735,26.907715125943124,-12.46775363715739,3.56,1.7,,,,91.5,2208.0,6.1,632531,543877,666915,571771,646240,593428,656941,657077,592669,54.43,,,,,,,,32,6,4-Seam Fastball,2,7,2,7,7,2,2,7,Standard,Standard,216.0,0.0,0.094,,,,-0.094,,-5,-5,0.127,0.127,25,34,25,34,2,1,,1.0,,1.0,1.14,0.55,0.55,39.7
CH,2021-09-11,79.7,-2.68,5.15,"Seabold, Connor",547989,657756,,ball,,,,,13.0,"Jose Abreu grounds into a double play, shortstop Xander Bogaerts to second baseman Enrique Hernandez to first baseman Bobby Dalbec.   Yoan Moncada out at 2nd.    Jose Abreu out at 1st.",R,R,R,CWS,BOS,B,,,1,2,2021,-1.14,0.18,-0.58,1.64,,673357.0,660162.0,1,3,Bot,,,,,,,6.767026181787892,-116.04560116573526,-1.4192050334947628,-11.459536353264726,18.517318094562732,-30.489126221643794,3.56,1.77,,,,80.4,1715.0,6.4,632531,543877,666915,571771,646240,593428,656941,657077,592669,54.08,,,,,,,,32,5,Changeup,2,7,2,7,7,2,2,7,Standard,Standard,268.0,0.0,0.045,,,,-0.045,,-5,-5,0.127,0.127,25,34,25,34,2,1,,1.0,,1.0,3.36,1.14,1.14,29.6
FF,2021-09-11,90.1,-2.26,5.67,"Seabold, Connor",547989,657756,,foul,,,,,12.0,"Jose Abreu grounds into a double play, shortstop Xander Bogaerts to second baseman Enrique Hernandez to first baseman Bobby Dalbec.   Yoan Moncada out at 2nd.    Jose Abreu out at 1st.",R,R,R,CWS,BOS,S,,,1,2,2021,-0.62,1.43,0.18,3.9,,673357.0,660162.0,1,3,Bot,,,,,,,7.369256780136149,-131.0236059498262,-1.479225578204796,-8.631308715617587,26.706692923360404,-15.558230447922895,3.49,1.6,178.0,80.4,75.0,90.1,2146.0,6.2,632531,543877,666915,571771,646240,593428,656941,657077,592669,54.26,,,,,,,,32,4,4-Seam Fastball,2,7,2,7,7,2,2,7,Standard,Standard,221.0,0.0,0.0,,,,0.0,88.0,-5,-5,0.127,0.127,25,34,25,34,2,1,,1.0,,1.0,1.37,0.62,0.62,42.8
FF,2021-09-11,89.0,-2.32,5.61,"Seabold, Connor",547989,657756,,foul,,,,,1.0,"Jose Abreu grounds into a double play, shortstop Xander Bogaerts to second baseman Enrique Hernandez to first baseman Bobby Dalbec.   Yoan Moncada out at 2nd.    Jose Abreu out at 1st.",R,R,R,CWS,BOS,S,,,1,1,2021,-0.94,1.19,-0.5,3.5,,673357.0,660162.0,1,3,Bot,,,,,,,6.424989868120976,-129.5415733537503,-1.6729387934735998,-11.895727484472296,24.63556288907858,-18.586281375956048,3.49,1.6,4.0,73.3,-36.0,89.0,2063.0,6.1,632531,543877,666915,571771,646240,593428,656941,657077,592669,54.4,,,,,,,,32,3,4-Seam Fastball,2,7,2,7,7,2,2,7,Infield shade,Standard,221.0,0.0,-0.063,,,,0.063,88.0,-5,-5,0.127,0.127,25,34,25,34,2,1,,1.0,,1.0,1.67,0.94,0.94,42.2
FF,2021-09-11,89.4,-2.27,5.67,"Seabold, Connor",547989,657756,,ball,,,,,11.0,"Jose Abreu grounds into a double play, shortstop Xander Bogaerts to second baseman Enrique Hernandez to first baseman Bobby Dalbec.   Yoan Moncada out at 2nd.    Jose Abreu out at 1st.",R,R,R,CWS,BOS,B,,,0,1,2021,-0.7,1.09,-0.85,4.11,,673357.0,660162.0,1,3,Bot,,,,,,,4.972706954659501,-130.2086150261568,-0.1834229175129286,-9.00933456199002,25.528308939553295,-19.904706147586076,3.54,1.68,,,,89.4,2016.0,6.1,632531,543877,666915,571771,646240,593428,656941,657077,592669,54.4,,,,,,,,32,2,4-Seam Fastball,2,7,2,7,7,2,2,7,Standard,Standard,223.0,0.0,0.032,,,,-0.032,,-5,-5,0.127,0.127,25,34,25,34,2,1,,1.0,,1.0,1.74,0.7,0.7,43.1
FF,2021-09-11,90.9,-2.32,5.66,"Seabold, Connor",547989,657756,,foul,,,,,1.0,"Jose Abreu grounds into a double play, shortstop Xander Bogaerts to second baseman Enrique Hernandez to first baseman Bobby Dalbec.   Yoan Moncada out at 2nd.    Jose Abreu out at 1st.",R,R,R,CWS,BOS,S,,,0,0,2021,-0.74,1.25,-0.49,3.57,,673357.0,660162.0,1,3,Bot,,,,,,,6.1781219819504924,-132.4300622726718,-2.0709542848790026,-10.005447882440926,25.129063252614092,-17.147279543316174,3.49,1.6,19.0,73.4,-8.0,91.2,2091.0,6.2,632531,543877,666915,571771,646240,593428,656941,657077,592669,54.32,,,,,,,,32,1,4-Seam Fastball,2,7,2,7,7,2,2,7,Standard,Standard,219.0,0.0,-0.038,,,,0.038,88.0,-5,-5,0.127,0.127,25,34,25,34,2,1,,1.0,,1.0,1.48,0.74,0.74,40.9
CU,2021-09-11,81.1,-2.86,5.22,"Seabold, Connor",660162,657756,walk,ball,,,,,11.0,Yoan Moncada walks.,R,L,R,CWS,BOS,B,,,3,2,2021,0.56,-0.71,-1.74,2.49,,673357.0,,1,3,Bot,,,,,,,1.420260317330701,-118.14862958169364,1.7920351277224773,5.024843112406545,21.061469243500635,-39.37524628770528,3.36,1.55,,,,80.8,2479.0,5.9,632531,543877,666915,571771,646240,593428,656941,657077,592669,54.63,,0.691717,0.7,1.0,0.0,0.0,,31,6,Curveball,2,7,2,7,7,2,2,7,Infield shift,Standard,95.0,0.018,0.212,,,,-0.212,,-5,-5,0.109,0.109,25,26,25,26,2,1,,1.0,,1.0,4.15,-0.56,0.56,27.6
FF,2021-09-11,91.4,-2.34,5.58,"Seabold, Connor",660162,657756,,ball,,,,,12.0,Yoan Moncada walks.,R,L,R,CWS,BOS,B,,,2,2,2021,-0.45,1.59,1.49,3.08,,673357.0,,1,3,Bot,,,,,,,10.631158127442424,-132.90067003314198,-3.933287951890203,-7.206953732559527,22.123043776032333,-12.492914576050609,3.34,1.59,,,,92.2,2193.0,6.3,632531,543877,666915,571771,646240,593428,656941,657077,592669,54.2,,,,,,,,31,5,4-Seam Fastball,2,7,2,7,7,2,2,7,Infield shift,Standard,215.0,0.0,0.052,,,,-0.052,,-5,-5,0.109,0.109,25,26,25,26,2,1,,1.0,,1.0,1.1,0.45,-0.45,41.2
CU,2021-09-11,82.0,-2.79,5.22,"Seabold, Connor",660162,657756,,blocked_ball,,,,,14.0,Yoan Moncada walks.,R,L,R,CWS,BOS,B,,,1,2,2021,0.58,-0.23,0.35,0.75,,673357.0,,1,3,Bot,,,,,,,5.936210179698168,-119.391124522993,-3.1541713638687465,4.545044799904884,21.052071171073028,-33.99873261179837,3.36,1.52,,,,81.9,2619.0,6.0,632531,543877,666915,571771,646240,593428,656941,657077,592669,54.52,,,,,,,,31,4,Curveball,2,7,2,7,7,2,2,7,Infield shift,Standard,81.0,0.0,0.038,,,,-0.038,,-5,-5,0.109,0.109,25,26,25,26,2,1,,1.0,,1.0,3.59,-0.58,0.58,28.7
