pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle
FF,2020-10-25,90.9,1.63,6.14,"Kershaw, Clayton",664040,477132,field_out,hit_into_play,,,,,9.0,Brandon Lowe pops out to first baseman Max Muncy.,W,L,L,TB,LAD,X,3.0,popup,0,0,2020,0.21,1.69,0.34,2.05,,,,1,6,Bot,144.88,158.08,,,,,-3.69494601767425,-132.1014534734117,-7.913441184724442,3.293863283267161,29.39422771648312,-10.861735327740297,3.24,1.52,112.0,80.0,70.0,90.6,2587.0,6.3,635887,605131,571970,621035,457759,608369,592626,641355,605141,54.24,0.0,0.0,0.0,1.0,0.0,0.0,3.0,49,1,4-Seam Fastball,2,4,2,4,4,2,2,4,Infield shift,Standard,174.0,-0.023,-0.266,,,0.0,0.266,88.0,-2,-2,0.213,0.213,32,25,32,26,3,2,5.0,1.0,,2.0,1.08,0.21,0.21,57.1
FF,2020-10-25,89.9,1.49,6.21,"Kershaw, Clayton",668227,477132,field_out,hit_into_play,,,,,2.0,"Randy Arozarena grounds out sharply, third baseman Justin Turner to first baseman Max Muncy.",W,R,L,TB,LAD,X,5.0,ground_ball,0,0,2020,0.03,1.63,-0.17,2.87,,,,0,6,Bot,92.6,161.6,,,,,-4.186633290764443,-130.72369730370102,-5.783424085868209,1.2180580448787577,28.778413672854185,-12.485693612832856,3.29,1.55,38.0,105.4,-2.0,90.4,2463.0,6.8,635887,605131,571970,621035,457759,608369,592626,641355,605141,53.74,0.493,0.51,0.0,1.0,0.0,0.0,4.0,48,1,4-Seam Fastball,2,4,2,4,4,2,2,4,Standard,Standard,171.0,-0.035,-0.28,,,0.614,0.28,105.4,-2,-2,0.248,0.248,32,25,32,25,3,2,5.0,1.0,,2.0,1.2,0.03,-0.03,59.0
SL,2020-10-25,86.6,1.51,6.19,"Kershaw, Clayton",650490,477132,field_out,hit_into_play,,,,,6.0,"Yandy Diaz grounds out, shortstop Corey Seager to first baseman Max Muncy.",W,R,L,TB,LAD,X,6.0,ground_ball,3,2,2020,0.08,1.11,0.75,2.73,,,,2,5,Bot,103.17,145.66,,,,,-1.98242884590245,-126.14588193648127,-4.322180064754215,1.26267512914803,24.72417985238241,-19.693438475441734,3.36,1.61,15.0,94.6,-10.0,86.6,2838.0,6.1,635887,605131,571970,621035,457759,608369,592626,641355,605141,54.37,0.187,0.178,0.0,1.0,0.0,0.0,2.0,43,6,Slider,2,4,2,4,4,2,2,4,Standard,Standard,216.0,-0.014,-0.351,,,0.191,0.351,94.6,-2,-2,0.225,0.225,32,28,32,29,3,2,5.0,1.0,,2.0,1.92,0.08,-0.08,57.0
FF,2020-10-25,91.9,1.59,6.1,"Kershaw, Clayton",650490,477132,,called_strike,,,,,13.0,"Yandy Diaz grounds out, shortstop Corey Seager to first baseman Max Muncy.",W,R,L,TB,LAD,S,,,3,1,2020,-0.07,1.72,-0.41,1.49,,,,2,5,Bot,,,,,,,-4.9184140765517474,-133.41232203191834,-9.507591285478458,0.2450735182310296,30.21031937349142,-9.774564742695285,3.36,1.61,,,,91.8,2573.0,6.5,635887,605131,571970,621035,457759,608369,592626,641355,605141,54.03,,,,,,,,43,5,4-Seam Fastball,2,4,2,4,4,2,2,4,Standard,Standard,174.0,0.0,-0.105,,,,0.105,,-2,-2,0.225,0.225,32,28,32,29,3,2,5.0,1.0,,2.0,1.0,-0.07,0.07,57.2
SL,2020-10-25,87.9,1.53,6.19,"Kershaw, Clayton",650490,477132,,ball,,,,,14.0,"Yandy Diaz grounds out, shortstop Corey Seager to first baseman Max Muncy.",W,R,L,TB,LAD,B,,,2,1,2020,0.34,1.13,0.16,1.07,,,,2,5,Bot,,,,,,,-4.041149934110428,-127.7712125627492,-8.63377004984703,4.59923483927097,25.968585726852623,-18.24795249195499,3.34,1.69,,,,88.0,2754.0,6.4,635887,605131,571970,621035,457759,608369,592626,641355,605141,54.11,,,,,,,,43,4,Slider,2,4,2,4,4,2,2,4,Infield shade,Standard,192.0,0.0,0.123,,,,-0.123,,-2,-2,0.225,0.225,32,28,32,29,3,2,5.0,1.0,,2.0,1.83,0.34,-0.34,57.8
CU,2020-10-25,73.1,1.25,6.39,"Kershaw, Clayton",650490,477132,,ball,,,,,12.0,"Yandy Diaz grounds out, shortstop Corey Seager to first baseman Max Muncy.",W,R,L,TB,LAD,B,,,1,1,2020,-0.66,-1.31,0.45,4.84,,,,2,5,Bot,,,,,,,-0.4724091492960477,-106.1450637525775,6.500441798620758,-4.8713009754276,19.755749793967265,-43.49156364172149,3.12,1.46,,,,72.1,2558.0,5.8,635887,605131,571970,621035,457759,608369,592626,641355,605141,54.66,,,,,,,,43,3,Curveball,2,4,2,4,4,2,2,4,Infield shade,Standard,338.0,0.0,0.054,,,,-0.054,,-2,-2,0.225,0.225,32,28,32,29,3,2,5.0,1.0,,2.0,5.63,-0.66,0.66,66.5
SL,2020-10-25,87.3,1.61,6.22,"Kershaw, Clayton",650490,477132,,ball,,,,,13.0,"Yandy Diaz grounds out, shortstop Corey Seager to first baseman Max Muncy.",W,R,L,TB,LAD,B,,,0,1,2020,0.01,0.91,-0.14,1.36,,,,2,5,Bot,,,,,,,-4.24173732492128,-126.92712887114314,-7.434841689514798,0.9951818669705323,27.201623719962537,-21.00246511054417,3.39,1.67,,,,87.7,2816.0,6.7,635887,605131,571970,621035,457759,608369,592626,641355,605141,53.79,,,,,,,,43,2,Slider,2,4,2,4,4,2,2,4,Standard,Standard,194.0,0.0,0.034,,,,-0.034,,-2,-2,0.225,0.225,32,28,32,29,3,2,5.0,1.0,,2.0,2.1,0.01,-0.01,56.2
FF,2020-10-25,90.6,1.51,6.16,"Kershaw, Clayton",650490,477132,,called_strike,,,,,8.0,"Yandy Diaz grounds out, shortstop Corey Seager to first baseman Max Muncy.",W,R,L,TB,LAD,S,,,0,0,2020,0.11,1.75,0.27,1.91,,,,2,5,Bot,,,,,,,-3.343929127589325,-131.67193868721083,-8.401008909210484,2.0464721513850184,31.022246588796975,-10.19028559165571,3.44,1.76,,,,90.5,2487.0,6.5,635887,605131,571970,621035,457759,608369,592626,641355,605141,53.95,,,,,,,,43,1,4-Seam Fastball,2,4,2,4,4,2,2,4,Standard,Standard,173.0,0.0,-0.045,,,,0.045,,-2,-2,0.225,0.225,32,28,32,29,3,2,5.0,1.0,,2.0,1.06,0.11,-0.11,59.1
SL,2020-10-25,87.1,1.57,6.21,"Kershaw, Clayton",572287,477132,strikeout,foul_tip,,,,,8.0,Mike Zunino strikes out on a foul tip.,W,R,L,TB,LAD,S,2.0,,1,2,2020,0.07,0.92,-0.03,1.92,,,,1,5,Bot,,,,,,,-3.99924814496336,-126.67839833102003,-6.037363988682949,1.5567874402714168,26.18593985210512,-21.199095985249595,3.17,1.49,,,,87.4,2715.0,6.5,635887,605131,571970,621035,457759,608369,592626,641355,605141,53.99,,0.0,0.0,1.0,0.0,0.0,,42,4,Slider,2,4,2,4,4,2,2,4,Infield shift,Strategic,211.0,-0.021,-0.187,,,,0.187,,-2,-2,0.246,0.246,32,29,32,29,2,1,5.0,1.0,,2.0,2.09,0.07,-0.07,57.8
SL,2020-10-25,86.7,1.58,6.15,"Kershaw, Clayton",572287,477132,,ball,,,,,13.0,Mike Zunino strikes out on a foul tip.,W,R,L,TB,LAD,B,,,0,2,2020,0.18,0.94,-0.4,0.94,,,,1,5,Bot,,,,,,,-5.123652730255137,-125.92271270167012,-8.175311381250346,2.931889350558246,25.96030438967319,-20.680260340604946,3.26,1.57,,,,87.0,2768.0,6.6,635887,605131,571970,621035,457759,608369,592626,641355,605141,53.86,,,,,,,,42,3,Slider,2,4,2,4,4,2,2,4,Infield shift,Strategic,197.0,0.0,0.024,,,,-0.024,,-2,-2,0.246,0.246,32,29,32,29,2,1,5.0,1.0,,2.0,2.11,0.18,-0.18,57.2
