pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle
SI,2023-09-26,90.7,-1.93,6.02,"Blackburn, Paul",543877,621112,field_out,hit_into_play,,,,,7.0,Christian Vazquez flies out to center fielder Lawrence Butler.,R,R,R,MIN,OAK,X,8.0,fly_ball,0,0,2023,-1.0,1.15,-0.62,2.0,,,571657.0,2,3,Bot,141.98,51.65,,,,,5.398489084389929,-131.85946736701064,-6.504481064611323,-12.85374352293556,29.79319180317955,-17.58941063788812,3.16,1.5,366.0,99.4,36.0,90.2,1958.0,6.2,716421,669127,676116,680869,672478,669397,665923,671732,664913,54.3,0.266,0.512,0.0,1.0,0.0,0.0,5.0,27,1,Sinker,5,0,5,0,0,5,5,0,Standard,Standard,205.0,-0.005,-0.286,70.2,6.8,1.0,0.286,99.4,5,5,0.934,0.934,29,32,30,33,2,1,7.0,3.0,,1.0,1.64,1.0,1.0,49.0
FC,2023-09-26,90.0,-2.04,5.95,"Blackburn, Paul",670242,621112,field_out,hit_into_play,,,,,4.0,Matt Wallner lines out to left fielder Esteury Ruiz.,R,L,R,MIN,OAK,X,7.0,line_drive,3,2,2023,0.07,0.77,-0.35,2.75,,,571657.0,1,3,Bot,47.71,102.39,,,,,4.011786564408914,-130.96363683918702,-3.588150743394766,0.0005725887540462,28.07395777060682,-22.76425959479568,3.72,1.81,307.0,93.6,22.0,89.9,2391.0,6.3,716421,669127,676116,680869,672478,669397,665923,671732,664913,54.23,0.171,0.195,0.0,1.0,0.0,0.0,3.0,26,6,Cutter,5,0,5,0,0,5,5,0,Infield shade,Standard,188.0,-0.006,-0.316,69.2,6.7,0.313,0.316,93.6,5,5,0.94,0.94,29,25,30,26,2,1,7.0,2.0,,1.0,2.05,-0.07,0.07,50.2
FC,2023-09-26,88.4,-2.05,6.04,"Blackburn, Paul",670242,621112,,swinging_strike,,,,,2.0,Matt Wallner lines out to left fielder Esteury Ruiz.,R,L,R,MIN,OAK,S,,,3,1,2023,0.39,0.65,0.07,3.62,,,571657.0,1,3,Bot,,,,,,,4.366074953648039,-128.71340792738624,-1.1816289549579089,3.362035985247855,27.393534810926766,-24.950419991129564,3.72,1.81,,,,88.3,2447.0,6.3,716421,669127,676116,680869,672478,669397,665923,671732,664913,54.24,,,,,,,,26,5,Cutter,5,0,5,0,0,5,5,0,Infield shade,Standard,174.0,0.0,-0.069,50.1,5.1,,0.069,,5,5,0.94,0.94,29,25,30,26,2,1,7.0,2.0,,1.0,2.27,-0.39,0.39,44.9
FC,2023-09-26,88.2,-2.02,6.09,"Blackburn, Paul",670242,621112,,ball,,,,,11.0,Matt Wallner lines out to left fielder Esteury Ruiz.,R,L,R,MIN,OAK,B,,,2,1,2023,0.32,0.76,-0.5,4.71,,,571657.0,1,3,Bot,,,,,,,3.009915844930324,-128.38582407248924,1.200272647436238,2.8866977955518194,28.174276909058957,-24.30690098468413,3.81,1.97,,,,87.9,2401.0,6.2,716421,669127,676116,680869,672478,669397,665923,671732,664913,54.31,,,,,,,,26,4,Cutter,5,0,5,0,0,5,5,0,Infield shade,Standard,177.0,0.0,0.1,,,,-0.1,,5,5,0.94,0.94,29,25,30,26,2,1,7.0,2.0,,1.0,2.18,-0.32,0.32,51.6
CH,2023-09-26,84.9,-1.92,6.13,"Blackburn, Paul",670242,621112,,ball,,,,,13.0,Matt Wallner lines out to left fielder Esteury Ruiz.,R,L,R,MIN,OAK,B,,,1,1,2023,-1.22,0.9,-0.19,1.21,,,571657.0,1,3,Bot,,,,,,,6.486157561075365,-123.2597395408265,-6.92433658652649,-13.760101547242176,26.08022579696396,-21.77672071943783,3.86,1.95,,,,84.7,1749.0,6.4,716421,669127,676116,680869,672478,669397,665923,671732,664913,54.07,,,,,,,,26,3,Changeup,5,0,5,0,0,5,5,0,Infield shade,Standard,208.0,0.0,0.046,,,,-0.046,,5,5,0.94,0.94,29,25,30,26,2,1,7.0,2.0,,1.0,2.29,1.22,-1.22,51.0
CU,2023-09-26,78.7,-1.85,6.17,"Blackburn, Paul",670242,621112,,foul,,,,,14.0,Matt Wallner lines out to left fielder Esteury Ruiz.,R,L,R,MIN,OAK,S,,,1,0,2023,0.49,-1.71,0.48,1.34,,,571657.0,1,3,Bot,,,,,,,4.126192102317711,-114.35238757515938,-0.2375853947225932,3.21602134402622,27.43927240021726,-47.065398681636545,3.72,1.81,17.0,100.6,-5.0,77.5,2733.0,6.2,716421,669127,676116,680869,672478,669397,665923,671732,664913,54.26,,,,,,,,26,2,Curveball,5,0,5,0,0,5,5,0,Infield shade,Standard,25.0,0.0,-0.053,86.5,8.5,,0.053,100.6,5,5,0.94,0.94,29,25,30,26,2,1,7.0,2.0,,1.0,5.5,-0.49,0.49,51.5
CU,2023-09-26,79.5,-2.01,6.08,"Blackburn, Paul",670242,621112,,blocked_ball,,,,,14.0,Matt Wallner lines out to left fielder Esteury Ruiz.,R,L,R,MIN,OAK,B,,,0,0,2023,0.56,-1.36,0.9,0.19,,,571657.0,1,3,Bot,,,,,,,5.30625288540608,-115.5652125010432,-3.4537842857436267,3.80255289473628,25.641340078820875,-43.66146151194825,3.81,1.97,,,,78.8,2576.0,6.3,716421,669127,676116,680869,672478,669397,665923,671732,664913,54.24,,,,,,,,26,1,Curveball,5,0,5,0,0,5,5,0,Standard,Standard,22.0,0.0,0.036,,,,-0.036,,5,5,0.94,0.94,29,25,30,26,2,1,7.0,2.0,,1.0,5.03,-0.56,0.56,51.7
FF,2023-09-26,91.0,-1.91,6.1,"Blackburn, Paul",571657,621112,single,hit_into_play,,,,,3.0,Kyle Farmer singles on a sharp ground ball to center fielder Lawrence Butler.,R,R,R,MIN,OAK,X,8.0,ground_ball,0,0,2023,-0.45,1.53,0.46,3.22,,,,1,3,Bot,126.58,106.99,,,,,6.897434133902751,-132.33670237064598,-4.582509063384226,-6.738837346293843,29.182622174953615,-13.37757807710791,3.37,1.54,103.0,101.9,5.0,90.9,2181.0,6.3,716421,669127,676116,680869,672478,669397,665923,671732,664913,54.18,0.589,0.532,0.9,1.0,1.0,0.0,4.0,25,1,4-Seam Fastball,5,0,5,0,0,5,5,0,Standard,Standard,204.0,0.006,0.416,,,0.639,-0.416,101.9,5,5,0.934,0.934,29,32,30,33,2,1,7.0,2.0,,1.0,1.23,0.45,0.45,48.3
FF,2023-09-26,89.9,-2.0,6.04,"Blackburn, Paul",666135,621112,field_out,hit_into_play,,,,,12.0,"Alex Kirilloff grounds out, second baseman Zack Gelof to first baseman Ryan Noda.",R,L,R,MIN,OAK,X,4.0,ground_ball,1,2,2023,-0.35,1.32,0.01,3.79,,,,0,3,Bot,146.6,147.23,,,,,5.702685202235977,-130.78472307789724,-2.3212948130060873,-5.303096850337475,31.016357065921284,-16.84290039183524,3.22,1.66,35.0,89.6,-4.0,89.2,2152.0,6.2,716421,669127,676116,680869,672478,669397,665923,671732,664913,54.32,0.231,0.203,0.0,1.0,0.0,0.0,2.0,24,4,4-Seam Fastball,5,0,5,0,0,5,5,0,Infield shade,Standard,206.0,-0.005,-0.193,63.5,6.6,0.286,0.193,89.6,5,5,0.939,0.939,29,25,30,26,2,1,7.0,2.0,,2.0,1.53,0.35,-0.35,46.1
FC,2023-09-26,87.5,-1.97,6.09,"Blackburn, Paul",666135,621112,,swinging_strike,,,,,6.0,"Alex Kirilloff grounds out, second baseman Zack Gelof to first baseman Ryan Noda.",R,L,R,MIN,OAK,S,,,1,1,2023,0.47,0.78,0.64,2.53,,,,0,3,Bot,,,,,,,5.327165378099631,-127.29114781503198,-4.070190816360586,4.0100938398338775,25.450270866939473,-23.03560581083827,3.22,1.66,,,,87.5,2384.0,6.2,716421,669127,676116,680869,672478,669397,665923,671732,664913,54.25,,,,,,,,24,3,Cutter,5,0,5,0,0,5,5,0,Infield shade,Standard,171.0,0.0,-0.061,67.4,6.3,,0.061,,5,5,0.939,0.939,29,25,30,26,2,1,7.0,2.0,,2.0,2.19,-0.47,0.47,49.4
