pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle
SL,2024-03-26,77.2,-1.06,5.89,"Odorizzi, Jake",681538,543606,field_out,hit_into_play,,,,,9,Christian Molfetta lines out to center fielder Chandler Simpson.,S,R,R,TB,DET,X,8.0,line_drive,0,1,2024,0.79,0.08,0.57,1.57,,,,2,9,Top,115.47,86.27,,,,,2.016776879373563,-112.31763339812984,-2.3126979242867156,6.2283303049426575,22.23499857931149,-31.258396547552884,3.3,1.5,282.0,78.3,29.0,76.8,2136.0,6.2,747806,681371,668853,695692,678554,700246,807742,802415,680700,54.31,0.166,,0.0,,0.0,0.0,3.0,64,2,Slider,3,3,3,3,3,3,3,3,Standard,Standard,79.0,0.032,-0.215,,,0.176,0.215,88.0,0,0,0.602,0.398,34,27,34,28,2,0,,,,,3.77,-0.79,-0.79,
FC,2024-03-26,85.4,-1.15,5.84,"Odorizzi, Jake",681538,543606,,called_strike,,,,,3,Christian Molfetta lines out to center fielder Chandler Simpson.,S,R,R,TB,DET,S,,,0,0,2024,0.37,0.73,0.58,2.98,,,,2,9,Top,,,,,,,3.3201004035175217,-124.31947119270636,-1.8402605048468057,3.1147154713705967,27.55243142483166,-24.517272445352347,3.34,1.5,,,,85.1,2189.0,6.3,747806,681371,668853,695692,678554,700246,807742,802415,680700,54.22,,,,,,,,64,1,Cutter,3,3,3,3,3,3,3,3,Standard,Standard,175.0,0.0,-0.041,,,,0.041,,0,0,0.602,0.398,34,27,34,28,2,0,,,,,2.42,-0.37,-0.37,
FS,2024-03-26,83.5,-1.13,5.81,"Odorizzi, Jake",680918,543606,strikeout,swinging_strike,,,,,7,Brady Allen strikes out swinging.,S,R,R,TB,DET,S,2.0,,2,2,2024,-1.1,1.13,-0.47,1.49,,,,1,9,Top,,,,,,,3.672417953031214,-121.47012082381192,-5.6985100523301435,-11.561575518136031,24.994156199886405,-20.02113299097852,3.41,1.56,,,,83.2,1492.0,6.2,747806,681371,668853,695692,678554,700246,807742,802415,680700,54.3,,,0.0,,0.0,0.0,,63,5,Split-Finger,3,3,3,3,3,3,3,3,Standard,Standard,214.0,0.044,-0.225,,,,0.225,,0,0,0.558,0.442,34,24,34,25,2,0,,,,,2.15,1.1,1.1,
FC,2024-03-26,85.9,-1.15,5.83,"Odorizzi, Jake",680918,543606,,foul,,,,,6,Brady Allen strikes out swinging.,S,R,R,TB,DET,S,,,2,1,2024,0.52,0.87,0.69,2.68,,,,1,9,Top,,,,,,,3.3013573741403253,-125.08222603039712,-2.9333018289251216,4.720213668609484,26.56025253762979,-22.70291325528347,3.41,1.56,197.0,71.4,25.0,85.7,2227.0,6.2,747806,681371,668853,695692,678554,700246,807742,802415,680700,54.26,,,,,,,,63,4,Cutter,3,3,3,3,3,3,3,3,Standard,Standard,181.0,0.0,-0.078,,,,0.078,88.0,0,0,0.558,0.442,34,24,34,25,2,0,,,,,2.23,-0.52,-0.52,
FC,2024-03-26,84.9,-1.06,5.87,"Odorizzi, Jake",680918,543606,,ball,,,,,14,Brady Allen strikes out swinging.,S,R,R,TB,DET,B,,,1,1,2024,0.28,0.78,1.28,2.49,,,,1,9,Top,,,,,,,4.9092910147785975,-123.53448747839732,-3.1160956630954866,1.863631831291889,25.497969118974662,-23.803529436518385,3.54,1.56,,,,84.7,,6.3,747806,681371,668853,695692,678554,700246,807742,802415,680700,54.23,,,,,,,,63,3,Cutter,3,3,3,3,3,3,3,3,Standard,Standard,,0.0,0.059,,,,-0.059,,0,0,0.558,0.442,34,24,34,25,2,0,,,,,2.39,-0.28,-0.28,
FS,2024-03-26,82.8,-1.18,5.89,"Odorizzi, Jake",680918,543606,,ball,,,,,13,Brady Allen strikes out swinging.,S,R,R,TB,DET,B,,,0,1,2024,-0.92,0.37,-0.71,1.41,,,,1,9,Top,,,,,,,2.8466782433468687,-120.58667541958953,-4.480239748170827,-9.525190414824255,23.181746787980252,-27.86812901362492,3.52,1.59,,,,82.8,1324.0,6.2,747806,681371,668853,695692,678554,700246,807742,802415,680700,54.26,,,,,,,,63,2,Split-Finger,3,3,3,3,3,3,3,3,Standard,Standard,220.0,0.0,0.024,,,,-0.024,,0,0,0.558,0.442,34,24,34,25,2,0,,,,,2.94,0.92,0.92,
SL,2024-03-26,75.5,-1.11,5.9,"Odorizzi, Jake",680918,543606,,foul,,,,,6,Brady Allen strikes out swinging.,S,R,R,TB,DET,S,,,0,0,2024,0.81,0.64,0.28,2.48,,,,1,9,Top,,,,,,,1.4361697443149843,-109.94141000719198,-1.1147705875731244,6.276978812816025,20.557972451897236,-26.99751568109071,3.41,1.56,119.0,63.4,15.0,75.2,2078.0,6.1,747806,681371,668853,695692,678554,700246,807742,802415,680700,54.37,,,,,,,,63,1,Slider,3,3,3,3,3,3,3,3,Standard,Standard,72.0,0.0,-0.037,,,,0.037,88.0,0,0,0.558,0.442,34,24,34,25,2,0,,,,,3.37,-0.81,-0.81,
FS,2024-03-26,83.4,-1.22,5.76,"Odorizzi, Jake",669360,543606,strikeout,foul_tip,,,,,13,Trei Cruz strikes out on a foul tip.,S,L,R,TB,DET,S,2.0,,2,2,2024,-1.02,0.39,-0.23,1.37,,,,0,9,Top,,,,,,,4.266733013555235,-121.39244858421768,-4.4320407654182965,-10.899425090682866,22.866660008577313,-27.692258210039828,3.41,1.56,,,,83.4,1411.0,6.2,747806,681371,668853,695692,678554,700246,807742,802415,680700,54.3,,,0.0,,0.0,0.0,,62,7,Split-Finger,3,3,3,3,3,3,3,3,Infield shade,Standard,220.0,0.058,-0.227,,,,0.227,,0,0,0.5,0.5,34,25,34,26,2,0,,,,,2.88,1.02,-1.02,
FF,2024-03-26,89.9,-1.16,5.8,"Odorizzi, Jake",669360,543606,,foul,,,,,1,Trei Cruz strikes out on a foul tip.,S,L,R,TB,DET,S,,,2,2,2024,-1.14,1.54,-0.69,3.46,,,,0,9,Top,,,,,,,3.5812641250464696,-130.7261610786606,-2.9914960530158536,-13.80151181721975,31.21620993764552,-14.231114954425234,3.41,1.56,208.0,70.5,34.0,89.1,2133.0,6.2,747806,681371,668853,695692,678554,700246,807742,802415,680700,54.34,,,,,,,,62,6,4-Seam Fastball,3,3,3,3,3,3,3,3,Infield shade,Standard,212.0,0.0,0.0,,,,0.0,88.0,0,0,0.5,0.5,34,25,34,26,2,0,,,,,1.32,1.14,-1.14,
FC,2024-03-26,85.1,-1.14,5.81,"Odorizzi, Jake",669360,543606,,foul,,,,,3,Trei Cruz strikes out on a foul tip.,S,L,R,TB,DET,S,,,2,2,2024,-0.09,0.81,0.79,3.09,,,,0,9,Top,,,,,,,4.680635143065647,-123.7604483951689,-1.6012787771162738,-1.9448832449247333,27.79864833400679,-23.846741769338056,3.41,1.56,1.0,53.7,-65.0,84.3,1982.0,6.1,747806,681371,668853,695692,678554,700246,807742,802415,680700,54.39,,,,,,,,62,5,Cutter,3,3,3,3,3,3,3,3,Infield shade,Standard,187.0,0.0,0.0,,,,0.0,88.0,0,0,0.5,0.5,34,25,34,26,2,0,,,,,2.38,0.09,-0.09,
