pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle
SL,2022-10-08,92.5,-1.28,5.61,"deGrom, Jacob",673490,594798,field_out,hit_into_play,,,,,9,"Ha-Seong Kim grounds out, third baseman Eduardo Escobar to first baseman Pete Alonso.",F,R,R,NYM,SD,X,5.0,ground_ball,0,1,2022,0.34,0.7,0.33,1.74,,,,2,6,Top,103.86,169.83,,,,,3.380475653719039,-134.5369595266913,-5.517822917554691,3.269246133793333,32.41806243219282,-22.633801968242864,3.39,1.52,7.0,70.7,-13.0,92.3,2649,6.5,715760,621512,624413,643446,500871,596019,592192,607043,516782,54.04,0.049,0.056,0.0,1.0,0.0,0.0,2.0,50,2,Slider,3,2,2,3,2,3,2,3,Standard,Standard,190,0.017,-0.213,,,0.049,0.213,88.0,1,-1,0.729,0.271,34,26,34,27,3,2,8.0,1.0,,1.0,1.99,-0.34,-0.34,35.3
SL,2022-10-08,92.5,-1.32,5.6,"deGrom, Jacob",673490,594798,,called_strike,,,,,9,"Ha-Seong Kim grounds out, third baseman Eduardo Escobar to first baseman Pete Alonso.",F,R,R,NYM,SD,S,,,0,0,2022,0.24,0.52,0.69,1.43,,,,2,6,Top,,,,,,,4.621837002812253,-134.57299051279077,-5.937050140016401,1.7822468473656117,31.67856570116351,-24.70934205044061,3.42,1.54,,,,92.4,2548,6.4,715760,621512,624413,643446,500871,596019,592192,607043,516782,54.06,,,,,,,,50,1,Slider,3,2,2,3,2,3,2,3,Standard,Standard,189,0.0,-0.043,,,,0.043,,1,-1,0.729,0.271,34,26,34,27,3,2,8.0,1.0,,1.0,2.16,-0.24,-0.24,34.2
FF,2022-10-08,99.6,-1.19,5.49,"deGrom, Jacob",592273,594798,field_out,hit_into_play,,,,,12,Brandon Drury flies out to right fielder Starling Marte.,F,R,R,NYM,SD,X,9.0,fly_ball,1,2,2022,-0.8,1.4,1.05,3.02,,,,1,6,Top,201.77,96.24,,,,,8.098710440585467,-144.70903741148663,-4.683945365599723,-13.094278700111111,34.664870935703,-11.596082990941149,3.61,1.73,315.0,95.3,40.0,100.2,2648,6.7,715760,621512,624413,643446,500871,596019,592192,607043,516782,53.75,0.034,0.052,0.0,1.0,0.0,0.0,3.0,49,4,4-Seam Fastball,3,2,2,3,2,3,2,3,Standard,Standard,213,0.026,-0.177,,,0.098,0.177,95.3,1,-1,0.703,0.297,34,29,34,30,3,2,8.0,3.0,,3.0,0.91,0.8,0.8,31.7
SL,2022-10-08,92.7,-1.39,5.57,"deGrom, Jacob",592273,594798,,swinging_strike,,,,,14,Brandon Drury flies out to right fielder Starling Marte.,F,R,R,NYM,SD,S,,,1,1,2022,0.3,0.61,1.03,1.6,,,,1,6,Top,,,,,,,5.558492686446126,-134.81407638323262,-5.665462799189256,2.3685221591806287,29.843697864403808,-23.696349208663214,3.61,1.73,,,,93.0,2633,6.6,715760,621512,624413,643446,500871,596019,592192,607043,516782,53.94,,,,,,,,49,3,Slider,3,2,2,3,2,3,2,3,Standard,Standard,211,0.0,-0.057,,,,0.057,,1,-1,0.703,0.297,34,29,34,30,3,2,8.0,3.0,,3.0,2.05,-0.3,-0.3,34.4
FF,2022-10-08,98.4,-1.31,5.43,"deGrom, Jacob",592273,594798,,ball,,,,,14,Brandon Drury flies out to right fielder Starling Marte.,F,R,R,NYM,SD,B,,,0,1,2022,-0.97,1.56,1.45,1.36,,,,1,6,Top,,,,,,,9.828209291970728,-142.70585855451003,-9.225795054383878,-15.586369528944,33.351154797020115,-8.780128598267572,3.49,1.73,,,,99.1,2580,6.9,715760,621512,624413,643446,500871,596019,592192,607043,516782,53.62,,,,,,,,49,2,4-Seam Fastball,3,2,2,3,2,3,2,3,Standard,Standard,215,0.0,0.025,,,,-0.025,,1,-1,0.703,0.297,34,29,34,30,3,2,8.0,3.0,,3.0,0.81,0.97,0.97,30.9
FF,2022-10-08,97.0,-1.52,5.44,"deGrom, Jacob",592273,594798,,called_strike,,,,,9,Brandon Drury flies out to right fielder Starling Marte.,F,R,R,NYM,SD,S,,,0,0,2022,-0.97,1.52,0.67,1.73,,,,1,6,Top,,,,,,,8.101767180488018,-140.79012781909833,-7.872660118106536,-14.799159050373252,32.70028078505698,-10.313866436614797,3.47,1.7,,,,97.3,2502,6.6,715760,621512,624413,643446,500871,596019,592192,607043,516782,53.87,,,,,,,,49,1,4-Seam Fastball,3,2,2,3,2,3,2,3,Standard,Standard,218,0.0,-0.038,,,,0.038,,1,-1,0.703,0.297,34,29,34,30,3,2,8.0,3.0,,3.0,0.92,0.97,0.97,29.2
SL,2022-10-08,91.5,-1.45,5.61,"deGrom, Jacob",630105,594798,strikeout,swinging_strike,,,,,13,Jake Cronenworth strikes out swinging.,F,L,R,NYM,SD,S,2.0,,0,2,2022,0.54,0.29,-0.32,0.99,,,,0,6,Top,,,,,,,1.6849642590857958,-133.14939421603097,-6.41891912463178,6.051858915401564,29.155061519124708,-27.58625336903813,3.28,1.56,,,,91.6,2615,6.4,715760,621512,624413,643446,500871,596019,592192,607043,516782,54.1,,0.0,0.0,1.0,0.0,0.0,,48,3,Slider,3,2,2,3,2,3,2,3,Standard,Standard,155,0.036,-0.157,,,,0.157,,1,-1,0.667,0.333,34,28,34,28,3,2,8.0,1.0,,1.0,2.44,-0.54,0.54,34.6
CH,2022-10-08,90.5,-1.36,5.53,"deGrom, Jacob",630105,594798,,foul,,,,,13,Jake Cronenworth strikes out swinging.,F,L,R,NYM,SD,S,,,0,1,2022,-1.0,0.9,-1.07,2.28,,,,0,6,Top,,,,,,,2.865988599804604,-131.63096685014008,-4.007201451792432,-12.215341206217705,32.46312474118083,-21.035762338316,3.28,1.56,1.0,72.8,-57.0,90.4,1764,6.6,715760,621512,624413,643446,500871,596019,592192,607043,516782,53.9,,,,,,,,48,2,Changeup,3,2,2,3,2,3,2,3,Standard,Standard,229,0.0,-0.051,,,,0.051,88.0,1,-1,0.667,0.333,34,28,34,28,3,2,8.0,1.0,,1.0,1.92,1.0,-1.0,33.6
SL,2022-10-08,89.9,-1.58,5.56,"deGrom, Jacob",630105,594798,,called_strike,,,,,7,Jake Cronenworth strikes out swinging.,F,L,R,NYM,SD,S,,,0,0,2022,0.37,0.46,-0.39,2.03,,,,0,6,Top,,,,,,,2.1769965527607726,-130.90043244720076,-3.7553651362764846,3.7627260841449,28.322862353990768,-26.31034951148273,3.38,1.68,,,,89.8,2621,6.3,715760,621512,624413,643446,500871,596019,592192,607043,516782,54.23,,,,,,,,48,1,Slider,3,2,2,3,2,3,2,3,Standard,Standard,174,0.0,-0.038,,,,0.038,,1,-1,0.667,0.333,34,28,34,28,3,2,8.0,1.0,,1.0,2.36,-0.37,0.37,31.2
FF,2022-10-08,99.4,-1.28,5.47,"deGrom, Jacob",605137,594798,strikeout,swinging_strike,,,,,2,Josh Bell strikes out swinging.,F,L,R,NYM,SD,S,2.0,,0,2,2022,-0.9,1.65,-0.01,3.8,595777.0,,665742.0,2,5,Top,,,,,,,5.616471130128925,-144.5817416846674,-2.9679341658286265,-13.923406104374944,38.81320136624642,-8.739304342423642,3.74,1.78,,,,99.3,2630,6.6,715760,621512,624413,643446,500871,596019,592192,607043,516782,53.87,,0.0,0.0,1.0,0.0,0.0,,43,3,4-Seam Fastball,2,2,2,2,2,2,2,2,Strategic,Standard,219,0.065,-0.182,,,,0.182,,0,0,0.5,0.5,34,29,34,30,3,2,8.0,1.0,,1.0,0.69,0.9,-0.9,27.9
