pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle
SL,2023-04-28,91.6,-1.46,5.68,"deGrom, Jacob",650402,594798,,called_strike,,,,,6.0,Gleyber Torres flies out to right fielder Adolis Garcia.,R,R,R,TEX,NYY,S,,,0,0,2023,0.35,0.54,0.44,2.33,,,519203.0,1,4,Top,,,,,,,4.079403687790059,-133.39188179143673,-3.80918139873405,3.325340716244739,27.589389690798857,-25.156134141718898,3.16,1.52,,,,92.5,2476.0,6.7,718388,641680,663993,543760,673962,677649,608671,665750,666969,53.79,,,,,,,,30,1,Slider,5,0,0,5,0,5,0,5,Standard,Standard,186.0,0.0,-0.042,,,,0.042,,5,-5,0.927,0.073,35,26,35,27,2,1,5.0,1.0,,1.0,2.17,-0.35,-0.35,37.9
FF,2023-04-28,99.5,-1.41,5.72,"deGrom, Jacob",519203,594798,walk,ball,,,,,1.0,Anthony Rizzo walks.,R,L,R,TEX,NYY,B,,,3,1,2023,-0.76,1.43,-0.51,3.59,,,,1,4,Top,,,,,,,4.3134573948786015,-144.7732246785168,-3.802124532840248,-11.652315056036327,36.60093771613717,-11.466863632791608,3.74,1.78,,,,100.6,2495.0,7.1,718388,641680,663993,543760,673962,677649,608671,665750,666969,53.39,,0.695903,0.7,1.0,0.0,0.0,,29,5,4-Seam Fastball,5,0,0,5,0,5,0,5,Infield shade,Standard,213.0,-0.013,0.255,,,,-0.255,,5,-5,0.94,0.06,35,33,35,34,2,1,5.0,1.0,,1.0,0.89,0.76,-0.76,35.0
FF,2023-04-28,99.8,-1.47,5.61,"deGrom, Jacob",519203,594798,,called_strike,,,,,5.0,Anthony Rizzo walks.,R,L,R,TEX,NYY,S,,,3,0,2023,-0.79,1.37,-0.17,2.48,,,,1,4,Top,,,,,,,5.481187023311369,-145.04379416183926,-6.483957452828974,-12.414250071082058,36.19739686240001,-11.51059687918867,3.76,1.82,,,,100.5,2534.0,6.9,718388,641680,663993,543760,673962,677649,608671,665750,666969,53.59,,,,,,,,29,4,4-Seam Fastball,5,0,0,5,0,5,0,5,Infield shade,Standard,220.0,0.0,-0.083,,,,0.083,,5,-5,0.94,0.06,35,33,35,34,2,1,5.0,1.0,,1.0,0.94,0.79,-0.79,37.6
SL,2023-04-28,92.2,-1.43,5.78,"deGrom, Jacob",519203,594798,,ball,,,,,14.0,Anthony Rizzo walks.,R,L,R,TEX,NYY,B,,,2,0,2023,0.36,0.34,0.4,1.49,,,,1,4,Top,,,,,,,3.9242386612606177,-134.1924109406314,-5.891986284115014,3.6000304208720695,26.907839617656887,-27.086317161154728,3.88,1.78,,,,93.3,2701.0,6.8,718388,641680,663993,543760,673962,677649,608671,665750,666969,53.74,,,,,,,,29,3,Slider,5,0,0,5,0,5,0,5,Infield shade,Standard,165.0,0.0,0.142,,,,-0.142,,5,-5,0.94,0.06,35,33,35,34,2,1,5.0,1.0,,1.0,2.33,-0.36,0.36,36.9
FF,2023-04-28,99.3,-1.56,5.63,"deGrom, Jacob",519203,594798,,ball,,,,,13.0,Anthony Rizzo walks.,R,L,R,TEX,NYY,B,,,1,0,2023,-0.84,1.53,-1.2,2.21,,,,1,4,Top,,,,,,,2.971874874843482,-144.45108195600275,-7.553581635018523,-12.463401680945475,36.1938607719482,-9.15471178098688,3.88,1.77,,,,99.7,2567.0,6.7,718388,641680,663993,543760,673962,677649,608671,665750,666969,53.8,,,,,,,,29,2,4-Seam Fastball,5,0,0,5,0,5,0,5,Infield shade,Standard,221.0,0.0,0.066,,,,-0.066,,5,-5,0.94,0.06,35,33,35,34,2,1,5.0,1.0,,1.0,0.79,0.84,-0.84,34.0
SL,2023-04-28,92.8,-1.46,5.68,"deGrom, Jacob",519203,594798,,ball,,,,,14.0,Anthony Rizzo walks.,R,L,R,TEX,NYY,B,,,0,0,2023,0.28,0.38,1.55,0.95,,,,1,4,Top,,,,,,,7.146423127316845,-134.971032986986,-7.204867963201802,1.9558758416237396,27.964688525119357,-26.196559617776543,3.79,1.69,,,,93.5,2641.0,6.6,718388,641680,663993,543760,673962,677649,608671,665750,666969,53.88,,,,,,,,29,1,Slider,5,0,0,5,0,5,0,5,Infield shade,Standard,165.0,0.0,0.039,,,,-0.039,,5,-5,0.94,0.06,35,33,35,34,2,1,5.0,1.0,,1.0,2.26,-0.28,0.28,36.6
CH,2023-04-28,91.6,-1.35,5.67,"deGrom, Jacob",518934,594798,field_out,hit_into_play,,,,,5.0,"DJ LeMahieu grounds out, shortstop Ezequiel Duran to first baseman Nathaniel Lowe.",R,R,R,TEX,NYY,X,6.0,ground_ball,2,2,2023,-1.01,0.85,-0.11,2.33,,,,0,4,Top,116.97,165.34,,,,,5.415034231820758,-133.2155136198217,-4.440166047595899,-13.208234393767116,31.168948877802613,-21.290835846540404,3.38,1.6,48.0,97.4,0.0,93.1,1569.0,7.4,718388,641680,663993,543760,673962,677649,608671,665750,666969,53.1,0.377,0.335,0.0,1.0,0.0,0.0,2.0,28,6,Changeup,5,0,0,5,0,5,0,5,Standard,Standard,229.0,0.011,-0.239,,,0.401,0.239,97.4,5,-5,0.929,0.071,35,34,35,35,2,1,5.0,1.0,,1.0,1.89,1.01,1.01,40.3
FF,2023-04-28,99.4,-1.53,5.62,"deGrom, Jacob",518934,594798,,foul,,,,,1.0,"DJ LeMahieu grounds out, shortstop Ezequiel Duran to first baseman Nathaniel Lowe.",R,R,R,TEX,NYY,S,,,2,2,2023,-0.95,1.62,-0.73,2.92,,,,0,4,Top,,,,,,,4.503199036623386,-144.53846169681228,-5.845213706996452,-14.410245179751543,35.4470157659664,-8.381378908411696,3.38,1.6,134.0,83.1,9.0,100.6,2644.0,7.1,718388,641680,663993,543760,673962,677649,608671,665750,666969,53.4,,,,,,,,28,5,4-Seam Fastball,5,0,0,5,0,5,0,5,Standard,Standard,218.0,0.0,0.0,,,,0.0,88.0,5,-5,0.929,0.071,35,34,35,35,2,1,5.0,1.0,,1.0,0.7,0.95,0.95,36.4
SL,2023-04-28,92.8,-1.65,5.73,"deGrom, Jacob",518934,594798,,swinging_strike,,,,,14.0,"DJ LeMahieu grounds out, shortstop Ezequiel Duran to first baseman Nathaniel Lowe.",R,R,R,TEX,NYY,S,,,2,1,2023,0.11,0.56,0.49,1.28,,,,0,4,Top,,,,,,,5.281387099193569,-135.11826515896124,-6.92333869531932,0.3219663024232753,26.35336807738843,-24.07023741239914,3.38,1.6,,,,93.9,2678.0,6.7,718388,641680,663993,543760,673962,677649,608671,665750,666969,53.81,,,,,,,,28,4,Slider,5,0,0,5,0,5,0,5,Standard,Standard,173.0,0.0,-0.074,,,,0.074,,5,-5,0.929,0.071,35,34,35,35,2,1,5.0,1.0,,1.0,2.06,-0.11,-0.11,37.0
SL,2023-04-28,92.0,-1.49,5.73,"deGrom, Jacob",518934,594798,,ball,,,,,14.0,"DJ LeMahieu grounds out, shortstop Ezequiel Duran to first baseman Nathaniel Lowe.",R,R,R,TEX,NYY,B,,,1,1,2023,0.22,0.45,1.05,0.82,,,,0,4,Top,,,,,,,6.05140143938586,-133.7988397474982,-7.7680865917104285,1.5423387114285585,25.599600827714397,-25.3515895233571,3.38,1.51,,,,93.7,2652.0,7.1,718388,641680,663993,543760,673962,677649,608671,665750,666969,53.41,,,,,,,,28,3,Slider,5,0,0,5,0,5,0,5,Standard,Standard,170.0,0.0,0.059,,,,-0.059,,5,-5,0.929,0.071,35,34,35,35,2,1,5.0,1.0,,1.0,2.22,-0.22,-0.22,40.3
FF,2023-04-28,97.6,-1.6,5.62,"deGrom, Jacob",518934,594798,,ball,,,,,11.0,"DJ LeMahieu grounds out, shortstop Ezequiel Duran to first baseman Nathaniel Lowe.",R,R,R,TEX,NYY,B,,,0,1,2023,-0.87,1.53,-1.5,2.65,,,,0,4,Top,,,,,,,2.329065756934716,-141.97974209063003,-6.086523213928401,-12.337701623529204,33.37718990393621,-10.29283100530762,3.38,1.51,,,,99.1,2533.0,7.2,718388,641680,663993,543760,673962,677649,608671,665750,666969,53.32,,,,,,,,28,2,4-Seam Fastball,5,0,0,5,0,5,0,5,Standard,Standard,216.0,0.0,0.031,,,,-0.031,,5,-5,0.929,0.071,35,34,35,35,2,1,5.0,1.0,,1.0,0.87,0.87,0.87,31.9
FF,2023-04-28,97.1,-1.58,5.67,"deGrom, Jacob",518934,594798,,swinging_strike,,,,,11.0,"DJ LeMahieu grounds out, shortstop Ezequiel Duran to first baseman Nathaniel Lowe.",R,R,R,TEX,NYY,S,,,0,0,2023,-0.76,1.58,-0.96,3.37,,,,0,4,Top,,,,,,,3.4521612894138696,-141.3682360145576,-4.302265096952503,-10.942577931378665,33.00305491059229,-10.181551510275035,3.38,1.6,,,,98.5,2497.0,7.1,718388,641680,663993,543760,673962,677649,608671,665750,666969,53.38,,,,,,,,28,1,4-Seam Fastball,5,0,0,5,0,5,0,5,Standard,Standard,213.0,0.0,-0.042,,,,0.042,,5,-5,0.929,0.071,35,34,35,35,2,1,5.0,1.0,,1.0,0.84,0.76,0.76,38.4
FF,2023-04-28,100.2,-1.39,5.63,"deGrom, Jacob",543309,594798,field_out,hit_into_play,,,,,12.0,Kyle Higashioka flies out to center fielder Leody Taveras.,R,R,R,TEX,NYY,X,8.0,fly_ball,1,2,2023,-0.74,1.34,0.13,3.6,,,,2,3,Top,163.08,76.84,,,,,6.040307022554045,-145.80376017666035,-3.464531229988822,-11.946466961369412,34.39492672418115,-12.381216341681217,3.4,1.57,317.0,98.8,44.0,101.6,2466.0,7.0,718388,641680,663993,543760,673962,677649,608671,665750,666969,53.46,0.049,0.076,0.0,1.0,0.0,0.0,3.0,20,4,4-Seam Fastball,2,0,0,2,0,2,0,2,Standard,Standard,214.0,0.01,-0.191,,,0.138,0.191,98.8,2,-2,0.762,0.238,35,33,35,33,1,0,5.0,2.0,,2.0,0.93,0.74,0.74,33.9
SL,2023-04-28,92.3,-1.45,5.75,"deGrom, Jacob",543309,594798,,swinging_strike,,,,,9.0,Kyle Higashioka flies out to center fielder Leody Taveras.,R,R,R,TEX,NYY,S,,,1,1,2023,0.5,0.43,0.36,1.78,,,,2,3,Top,,,,,,,3.5645083373004525,-134.4714642381788,-5.299763273204307,5.398906635073725,26.337234556375098,-26.10471059138518,3.4,1.57,,,,93.3,2625.0,6.6,718388,641680,663993,543760,673962,677649,608671,665750,666969,53.91,,,,,,,,20,3,Slider,2,0,0,2,0,2,0,2,Standard,Standard,173.0,0.0,-0.069,,,,0.069,,2,-2,0.762,0.238,35,33,35,33,1,0,5.0,2.0,,2.0,2.22,-0.5,-0.5,39.9
SL,2023-04-28,93.1,-1.49,5.66,"deGrom, Jacob",543309,594798,,swinging_strike,,,,,14.0,Kyle Higashioka flies out to center fielder Leody Taveras.,R,R,R,TEX,NYY,S,,,1,0,2023,0.4,0.47,1.22,1.92,,,,2,3,Top,,,,,,,6.100509613278614,-135.58515437260758,-4.94989238426685,3.797911768022875,26.74317984611307,-25.541561588023548,3.4,1.57,,,,94.0,2567.0,6.6,718388,641680,663993,543760,673962,677649,608671,665750,666969,53.93,,,,,,,,20,2,Slider,2,0,0,2,0,2,0,2,Standard,Standard,185.0,0.0,-0.056,,,,0.056,,2,-2,0.762,0.238,35,33,35,33,1,0,5.0,2.0,,2.0,2.14,-0.4,-0.4,36.6
SL,2023-04-28,92.4,-1.54,5.7,"deGrom, Jacob",543309,594798,,ball,,,,,14.0,Kyle Higashioka flies out to center fielder Leody Taveras.,R,R,R,TEX,NYY,B,,,0,0,2023,0.39,0.55,0.84,0.91,,,,2,3,Top,,,,,,,5.238363965108244,-134.41632713800777,-7.691148545214244,3.755926635689147,26.018878653312797,-24.071498905022057,3.4,1.6,,,,93.4,2469.0,6.6,718388,641680,663993,543760,673962,677649,608671,665750,666969,53.86,,,,,,,,20,1,Slider,2,0,0,2,0,2,0,2,Standard,Standard,196.0,0.0,0.043,,,,-0.043,,2,-2,0.762,0.238,35,33,35,33,1,0,5.0,2.0,,2.0,2.09,-0.39,-0.39,39.3
CH,2023-04-28,92.7,-1.34,5.63,"deGrom, Jacob",543305,594798,field_out,hit_into_play,,,,,7.0,"Aaron Hicks grounds out, second baseman Marcus Semien to first baseman Nathaniel Lowe.",R,L,R,TEX,NYY,X,4.0,ground_ball,1,0,2023,-1.03,0.72,-0.4,1.99,,,,1,3,Top,161.52,157.38,,,,,4.749933120195373,-134.77881317283396,-5.136752774995867,-13.537936215745535,30.677998552338565,-22.462428901057702,3.59,1.72,5.0,87.5,-20.0,94.3,1626.0,7.4,718388,641680,663993,543760,673962,677649,608671,665750,666969,53.15,0.077,0.075,0.0,1.0,0.0,0.0,2.0,19,2,Changeup,2,0,0,2,0,2,0,2,Infield shade,Standard,231.0,0.017,-0.306,,,0.077,0.306,88.0,2,-2,0.745,0.255,35,33,35,34,1,0,5.0,1.0,,1.0,1.95,1.03,-1.03,37.8
FF,2023-04-28,97.6,-1.61,5.58,"deGrom, Jacob",543305,594798,,ball,,,,,13.0,"Aaron Hicks grounds out, second baseman Marcus Semien to first baseman Nathaniel Lowe.",R,L,R,TEX,NYY,B,,,0,0,2023,-0.79,1.31,-1.3,1.71,,,,1,3,Top,,,,,,,2.701874756606799,-141.9547763825733,-8.005167091913886,-11.22907282269886,34.265323443172946,-12.832366854284228,3.59,1.6,,,,98.7,2379.0,7.0,718388,641680,663993,543760,673962,677649,608671,665750,666969,53.47,,,,,,,,19,1,4-Seam Fastball,2,0,0,2,0,2,0,2,Infield shade,Standard,214.0,0.0,0.039,,,,-0.039,,2,-2,0.745,0.255,35,33,35,34,1,0,5.0,1.0,,1.0,1.1,0.79,-0.79,38.8
SL,2023-04-28,92.6,-1.5,5.71,"deGrom, Jacob",614173,594798,strikeout,swinging_strike,,,,,9.0,Franchy Cordero strikes out swinging.,R,L,R,TEX,NYY,S,2.0,,1,2,2023,0.41,0.49,0.3,2.01,,,,0,3,Top,,,,,,,3.7086863773091263,-134.92774637962006,-4.804684464682065,4.320884746172634,26.93556683749457,-25.407074446346616,3.58,1.76,,,,93.6,2587.0,6.6,718388,641680,663993,543760,673962,677649,608671,665750,666969,53.88,,0.0,0.0,1.0,0.0,0.0,,18,5,Slider,2,0,0,2,0,2,0,2,Infield shade,Standard,162.0,0.024,-0.193,,,,0.193,,2,-2,0.721,0.279,35,28,35,29,1,0,5.0,3.0,,33.0,2.15,-0.41,0.41,37.3
FF,2023-04-28,99.3,-1.53,5.7,"deGrom, Jacob",614173,594798,,foul,,,,,6.0,Franchy Cordero strikes out swinging.,R,L,R,TEX,NYY,S,,,1,2,2023,-0.54,1.43,0.67,2.52,,,,0,3,Top,,,,,,,7.41611848337172,-144.37242073116164,-6.701642361745043,-9.355757636127825,34.07380727038032,-10.785578699827065,3.58,1.76,,,,100.5,2477.0,7.0,718388,641680,663993,543760,673962,677649,608671,665750,666969,53.49,,,,,,,,18,4,4-Seam Fastball,2,0,0,2,0,2,0,2,Infield shade,Standard,214.0,0.0,0.0,,,,0.0,,2,-2,0.721,0.279,35,28,35,29,1,0,5.0,3.0,,33.0,0.89,0.54,-0.54,37.9
FF,2023-04-28,98.5,-1.65,5.66,"deGrom, Jacob",614173,594798,,foul,,,,,4.0,Franchy Cordero strikes out swinging.,R,L,R,TEX,NYY,S,,,1,1,2023,-0.73,1.44,-0.8,2.76,,,,0,3,Top,,,,,,,4.068292718482929,-143.30395674792064,-5.771971532152805,-11.072109775665258,34.55659262984109,-11.213876739460352,3.58,1.76,284.0,87.6,46.0,99.2,2593.0,6.8,718388,641680,663993,543760,673962,677649,608671,665750,666969,53.72,,,,,,,,18,3,4-Seam Fastball,2,0,0,2,0,2,0,2,Infield shade,Standard,220.0,0.0,-0.061,,,,0.061,88.0,2,-2,0.721,0.279,35,28,35,29,1,0,5.0,3.0,,33.0,0.92,0.73,-0.73,34.0
SL,2023-04-28,90.5,-1.55,5.73,"deGrom, Jacob",614173,594798,,ball,,,,,14.0,Franchy Cordero strikes out swinging.,R,L,R,TEX,NYY,B,,,0,1,2023,0.26,0.2,1.03,1.39,,,,0,3,Top,,,,,,,5.911187379467772,-131.6295428471519,-5.3302144169079515,1.7353437108236838,27.93915378410385,-28.9578807160157,3.58,1.78,,,,91.0,2714.0,6.6,718388,641680,663993,543760,673962,677649,608671,665750,666969,53.9,,,,,,,,18,2,Slider,2,0,0,2,0,2,0,2,Infield shade,Standard,138.0,0.0,0.031,,,,-0.031,,2,-2,0.721,0.279,35,28,35,29,1,0,5.0,3.0,,33.0,2.59,-0.26,0.26,42.4
SL,2023-04-28,91.3,-1.65,5.68,"deGrom, Jacob",614173,594798,,swinging_strike,,,,,14.0,Franchy Cordero strikes out swinging.,R,L,R,TEX,NYY,S,,,0,0,2023,0.05,0.45,0.05,1.02,,,,0,3,Top,,,,,,,4.206495578022337,-132.81010932488553,-6.876835229504272,-0.3735622913397899,28.809583182002054,-25.59872419602175,3.58,1.76,,,,92.2,2558.0,6.9,718388,641680,663993,543760,673962,677649,608671,665750,666969,53.6,,,,,,,,18,1,Slider,2,0,0,2,0,2,0,2,Infield shade,Standard,174.0,0.0,-0.042,,,,0.042,,2,-2,0.721,0.279,35,28,35,29,1,0,5.0,3.0,,33.0,2.29,-0.05,0.05,35.9
