pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle
FF,2024-09-27,97.7,-1.39,5.67,"deGrom, Jacob",592273,594798,strikeout,swinging_strike,,,,,1,Brandon Drury strikes out swinging.,R,R,R,LAA,TEX,S,2.0,,2,2,2024,-0.45,1.52,-0.29,3.63,,,,2,4,Bot,,,,,,,4.0232986613512285,-142.22335827070518,-3.5011829492640736,-6.988152407734312,33.88668824738431,-11.003053454574028,3.52,1.71,,,,98.3,2501,6.7,746173,641680,663993,543760,622110,669701,677649,694671,666969,53.83,,0.0,0.0,1.0,0.0,0.0,,36,5,4-Seam Fastball,1,4,1,4,4,1,1,4,Standard,Standard,215,-0.009,-0.219,74.5,7.1,,0.219,,-3,-3,0.163,0.163,36,31,36,32,2,1,7.0,1,,1,0.88,0.45,0.45,30.1
SL,2024-09-27,90.2,-1.59,5.66,"deGrom, Jacob",592273,594798,,called_strike,,,,,9,Brandon Drury strikes out swinging.,R,R,R,LAA,TEX,S,,,2,1,2024,0.54,0.28,0.61,1.73,,,,2,4,Bot,,,,,,,4.352755723834046,-131.3009260738721,-4.486547506009288,5.4648317534776645,25.631255649092378,-28.236851658683776,3.49,1.71,,,,91.0,2480,6.6,746173,641680,663993,543760,622110,669701,677649,694671,666969,53.89,,,,,,,,36,4,Slider,1,4,1,4,4,1,1,4,Standard,Standard,162,0.0,-0.084,,,,0.084,,-3,-3,0.163,0.163,36,31,36,32,2,1,7.0,1,,1,2.5,-0.54,-0.54,34.6
SL,2024-09-27,89.8,-1.47,5.73,"deGrom, Jacob",592273,594798,,foul,,,,,2,Brandon Drury strikes out swinging.,R,R,R,LAA,TEX,S,,,2,0,2024,0.38,0.39,0.15,3.04,,,,2,4,Bot,,,,,,,3.1955238910105126,-130.89047256270993,-1.6135044348385144,3.851778574467938,23.42534522261295,-27.56506104374733,3.52,1.71,101.0,83.7,79.0,90.7,2605,6.4,746173,641680,663993,543760,622110,669701,677649,694671,666969,54.09,,,,,,,,36,3,Slider,1,4,1,4,4,1,1,4,Standard,Standard,143,0.0,-0.061,77.8,7.3,,0.061,88.0,-3,-3,0.163,0.163,36,31,36,32,2,1,7.0,1,,1,2.4,-0.38,-0.38,35.8
FF,2024-09-27,96.8,-1.43,5.56,"deGrom, Jacob",592273,594798,,ball,,,,,14,Brandon Drury strikes out swinging.,R,R,R,LAA,TEX,B,,,1,0,2024,-0.62,1.6,1.23,1.91,,,,2,4,Bot,,,,,,,8.587586778423429,-140.49563934728369,-7.900634130023892,-10.112554649070548,31.920079073492374,-9.34832333589063,3.64,1.77,,,,97.6,2515,6.9,746173,641680,663993,543760,622110,669701,677649,694671,666969,53.63,,,,,,,,36,2,4-Seam Fastball,1,4,1,4,4,1,1,4,Standard,Standard,218,0.0,0.068,,,,-0.068,,-3,-3,0.163,0.163,36,31,36,32,2,1,7.0,1,,1,0.85,0.62,0.62,31.4
FF,2024-09-27,96.3,-1.49,5.63,"deGrom, Jacob",592273,594798,,ball,,,,,11,Brandon Drury strikes out swinging.,R,R,R,LAA,TEX,B,,,0,0,2024,-0.45,1.51,-0.88,4.02,,,,2,4,Bot,,,,,,,2.669492756186305,-140.318811469777,-2.1491639644824128,-6.571197219969028,31.61423171842336,-11.961562062081246,3.61,1.74,,,,97.2,2415,6.7,746173,641680,663993,543760,622110,669701,677649,694671,666969,53.81,,,,,,,,36,1,4-Seam Fastball,1,4,1,4,4,1,1,4,Standard,Standard,214,0.0,0.04,,,,-0.04,,-3,-3,0.163,0.163,36,31,36,32,2,1,7.0,1,,1,0.94,0.45,0.45,33.9
FF,2024-09-27,97.0,-1.51,5.67,"deGrom, Jacob",642136,594798,strikeout,swinging_strike,,,,,1,Matt Thaiss strikes out swinging.,R,L,R,LAA,TEX,S,2.0,,3,2,2024,-0.56,1.56,-0.54,3.39,,,,1,4,Bot,,,,,,,3.906583805905192,-141.1605515137529,-4.177828494556175,-8.31802109797123,32.068037097138244,-10.53790930748821,3.35,1.55,,,,97.8,2437,6.7,746173,641680,663993,543760,622110,669701,677649,694671,666969,53.78,,0.0,0.0,1.0,0.0,0.0,,35,6,4-Seam Fastball,1,4,1,4,4,1,1,4,Infield shade,Standard,218,-0.017,-0.332,69.0,7.5,,0.332,,-3,-3,0.18,0.18,36,29,36,29,2,1,7.0,1,,2,0.86,0.56,-0.56,32.4
SL,2024-09-27,90.8,-1.43,5.7,"deGrom, Jacob",642136,594798,,ball,,,,,14,Matt Thaiss strikes out swinging.,R,L,R,LAA,TEX,B,,,2,2,2024,0.31,0.3,1.48,-0.19,,,,1,4,Bot,,,,,,,6.644883939169487,-131.97383640140848,-9.564562394091396,2.3505694163791007,25.001405421418184,-26.96764466396387,3.26,1.58,,,,91.6,2798,6.6,746173,641680,663993,543760,622110,669701,677649,694671,666969,53.88,,,,,,,,35,5,Slider,1,4,1,4,4,1,1,4,Infield shade,Standard,162,0.0,0.108,,,,-0.108,,-3,-3,0.18,0.18,36,29,36,29,2,1,7.0,1,,2,2.45,-0.31,0.31,32.4
FF,2024-09-27,98.2,-1.62,5.64,"deGrom, Jacob",642136,594798,,ball,,,,,13,Matt Thaiss strikes out swinging.,R,L,R,LAA,TEX,B,,,1,2,2024,-0.95,1.42,-1.1,2.09,,,,1,4,Bot,,,,,,,3.64133861348347,-142.93812459842607,-7.506787290529964,-13.826768431231343,30.93927201472106,-11.177420335216135,3.32,1.58,,,,99.1,2531,6.6,746173,641680,663993,543760,622110,669701,677649,694671,666969,53.88,,,,,,,,35,4,4-Seam Fastball,1,4,1,4,4,1,1,4,Infield shade,Standard,222,0.0,0.043,,,,-0.043,,-3,-3,0.18,0.18,36,29,36,29,2,1,7.0,1,,2,0.93,0.95,-0.95,32.7
FF,2024-09-27,97.7,-1.41,5.72,"deGrom, Jacob",642136,594798,,ball,,,,,11,Matt Thaiss strikes out swinging.,R,L,R,LAA,TEX,B,,,0,2,2024,-0.93,1.48,-0.67,4.33,,,,1,4,Bot,,,,,,,4.167404699309766,-142.35526590882094,-1.696807025594854,-13.596115490409222,31.37075577976908,-11.796052720016831,3.32,1.58,,,,98.6,2550,6.6,746173,641680,663993,543760,622110,669701,677649,694671,666969,53.89,,,,,,,,35,3,4-Seam Fastball,1,4,1,4,4,1,1,4,Infield shade,Standard,220,0.0,0.02,,,,-0.02,,-3,-3,0.18,0.18,36,29,36,29,2,1,7.0,1,,2,0.89,0.93,-0.93,31.4
CH,2024-09-27,92.8,-1.42,5.6,"deGrom, Jacob",642136,594798,,swinging_strike,,,,,14,Matt Thaiss strikes out swinging.,R,L,R,LAA,TEX,S,,,0,1,2024,-1.31,0.56,0.3,1.39,,,,1,4,Bot,,,,,,,7.342814823174879,-134.87593240457795,-6.27581088453318,-17.51180577410519,27.765184021515463,-24.191692182264557,3.35,1.55,,,,93.8,1743,6.8,746173,641680,663993,543760,622110,669701,677649,694671,666969,53.69,,,,,,,,35,2,Changeup,1,4,1,4,4,1,1,4,Standard,Standard,234,0.0,-0.057,75.0,8.7,,0.057,,-3,-3,0.18,0.18,36,29,36,29,2,1,7.0,1,,2,2.08,1.31,-1.31,35.6
