pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle
FS,2023-10-10,85.3,-2.11,5.82,"Maeda, Kenta",643289,628317,strikeout,foul_tip,,,,,13.0,Mauricio Dubon strikes out on a foul tip.,D,R,R,MIN,HOU,S,2.0,,0,2,2023,-0.82,-0.2,-1.08,1.81,,,,2,7,Top,,,,,,,4.08675121090215,-124.31887776557824,-2.8198160304009363,-9.329224355713777,21.41431663829575,-34.012778092082975,3.29,1.56,,,,85.8,1305.0,6.2,748567,680777,456781,593871,668904,621043,670242,650489,596146,54.26,,0.0,0.0,1.0,0.0,0.0,,61,3,Split-Finger,1,6,6,1,6,1,6,1,Standard,Standard,246.0,0.001,-0.169,68.2,8.1,,0.169,,-5,5,0.032,0.968,35,28,35,29,1,3,3.0,9.0,,5.0,3.29,0.82,0.82,40.5
FF,2023-10-10,91.2,-1.93,5.77,"Maeda, Kenta",643289,628317,,foul,,,,,6.0,Mauricio Dubon strikes out on a foul tip.,D,R,R,MIN,HOU,S,,,0,1,2023,-0.76,1.25,0.55,2.4,,,,2,7,Top,,,,,,,7.824829088972397,-132.5921467362042,-5.300644904900885,-10.489688265157566,25.41787904893966,-16.414143929090603,3.29,1.56,197.0,75.0,56.0,91.3,2172.0,6.2,748567,680777,456781,593871,668904,621043,670242,650489,596146,54.31,,,,,,,,61,2,4-Seam Fastball,1,6,6,1,6,1,6,1,Standard,Standard,221.0,0.0,-0.061,75.5,8.5,,0.061,88.0,-5,5,0.032,0.968,35,28,35,29,1,3,3.0,9.0,,5.0,1.47,0.76,0.76,38.3
FF,2023-10-10,91.6,-2.0,5.83,"Maeda, Kenta",643289,628317,,called_strike,,,,,1.0,Mauricio Dubon strikes out on a foul tip.,D,R,R,MIN,HOU,S,,,0,0,2023,-0.72,1.27,-0.79,3.41,,,,2,7,Top,,,,,,,4.604724968803801,-133.3828547067284,-3.050132829051824,-9.57631292087698,25.93195383225847,-16.506440419181388,3.46,1.66,,,,91.9,2285.0,6.2,748567,680777,456781,593871,668904,621043,670242,650489,596146,54.27,,,,,,,,61,1,4-Seam Fastball,1,6,6,1,6,1,6,1,Standard,Standard,214.0,0.0,-0.045,,,,0.045,,-5,5,0.032,0.968,35,28,35,29,1,3,3.0,9.0,,5.0,1.42,0.72,0.72,43.8
CU,2023-10-10,78.2,-1.83,6.01,"Maeda, Kenta",673237,628317,field_out,hit_into_play,,,,,5.0,"Yainer Diaz grounds out, third baseman Royce Lewis to first baseman Donovan Solano.",D,R,R,MIN,HOU,X,5.0,ground_ball,1,0,2023,0.89,-1.07,-0.24,2.32,,,,1,7,Top,94.68,165.77,,,,,1.7800818859992975,-113.86158828724086,0.8500430169664264,7.465273265404839,20.34489298164663,-41.85510231828376,3.17,1.46,14.0,99.7,-9.0,77.9,2817.0,6.0,748567,680777,456781,593871,668904,621043,670242,650489,596146,54.5,0.214,0.191,0.0,1.0,0.0,0.0,2.0,60,2,Curveball,1,6,6,1,6,1,6,1,Standard,Standard,42.0,0.002,-0.306,77.6,7.4,0.214,0.306,99.7,-5,5,0.03,0.97,35,24,35,25,1,3,3.0,2.0,,5.0,4.78,-0.89,-0.89,45.9
CU,2023-10-10,77.0,-1.71,6.03,"Maeda, Kenta",673237,628317,,ball,,,,,14.0,"Yainer Diaz grounds out, third baseman Royce Lewis to first baseman Donovan Solano.",D,R,R,MIN,HOU,B,,,0,0,2023,0.97,-1.11,1.36,1.5,,,,1,7,Top,,,,,,,4.726222452770663,-112.09334211838586,-0.6230499433426236,7.310477141511253,20.51420733468082,-41.64826117410603,3.28,1.48,,,,76.6,2758.0,6.0,748567,680777,456781,593871,668904,621043,670242,650489,596146,54.51,,,,,,,,60,1,Curveball,1,6,6,1,6,1,6,1,Standard,Standard,41.0,0.0,0.039,,,,-0.039,,-5,5,0.03,0.97,35,24,35,25,1,3,3.0,2.0,,5.0,4.96,-0.97,-0.97,45.8
FS,2023-10-10,85.2,-1.96,5.78,"Maeda, Kenta",547989,628317,strikeout,swinging_strike,,,,,14.0,Jose Abreu strikes out swinging.,D,R,R,MIN,HOU,S,2.0,,0,2,2023,-0.98,-0.2,0.3,0.83,,,,0,7,Top,,,,,,,7.282716454470387,-123.96622487429836,-4.980032353817526,-11.495468314200142,21.72345875762047,-33.55384559254151,3.41,1.6,,,,85.6,1507.0,6.3,748567,680777,456781,593871,668904,621043,670242,650489,596146,54.22,,0.0,0.0,1.0,0.0,0.0,,59,3,Split-Finger,1,6,6,1,6,1,6,1,Standard,Standard,252.0,0.002,-0.169,65.9,8.6,,0.169,,-5,5,0.028,0.972,35,36,35,36,1,3,3.0,2.0,,1.0,3.31,0.98,0.98,34.7
FF,2023-10-10,90.5,-2.06,5.77,"Maeda, Kenta",547989,628317,,foul,,,,,4.0,Jose Abreu strikes out swinging.,D,R,R,MIN,HOU,S,,,0,1,2023,-0.85,1.22,-0.67,2.17,,,,0,7,Top,,,,,,,5.2713670408348134,-131.73485713655668,-5.666147993193577,-10.953568162568772,26.721749316930342,-16.918069638504242,3.41,1.6,17.0,103.0,-7.0,90.7,2249.0,6.3,748567,680777,456781,593871,668904,621043,670242,650489,596146,54.23,,,,,,,,59,2,4-Seam Fastball,1,6,6,1,6,1,6,1,Standard,Standard,215.0,0.0,-0.054,79.9,7.8,,0.054,103.0,-5,5,0.028,0.972,35,36,35,36,1,3,3.0,2.0,,1.0,1.55,0.85,0.85,37.9
SL,2023-10-10,81.8,-2.24,5.66,"Maeda, Kenta",547989,628317,,called_strike,,,,,5.0,Jose Abreu strikes out swinging.,D,R,R,MIN,HOU,S,,,0,0,2023,0.7,0.3,-0.07,2.2,,,,0,7,Top,,,,,,,3.5426194781522176,-119.08094418995512,-1.7699962892011285,5.872903029506329,24.77478712664808,-29.200081099330728,3.46,1.57,,,,81.3,2693.0,6.1,748567,680777,456781,593871,668904,621043,670242,650489,596146,54.36,,,,,,,,59,1,Slider,1,6,6,1,6,1,6,1,Standard,Standard,71.0,0.0,-0.042,,,,0.042,,-5,5,0.028,0.972,35,36,35,36,1,3,3.0,2.0,,1.0,3.13,-0.7,-0.7,35.6
FS,2023-10-10,83.3,-2.05,5.8,"Maeda, Kenta",663656,628317,field_out,hit_into_play,,,,,8.0,"Kyle Tucker grounds out, second baseman Jorge Polanco to first baseman Alex Kirilloff.",D,L,R,MIN,HOU,X,4.0,ground_ball,0,0,2023,-0.79,-0.23,-0.26,1.66,455117.0,,670541.0,2,6,Top,159.59,156.56,,,,,5.649059640446439,-121.26951972753903,-2.7075811265324026,-8.839566475389137,20.598962541908534,-34.14210990715717,3.58,1.68,41.0,97.6,0.0,83.7,1326.0,6.2,748567,680777,666135,593871,668904,621043,670242,650489,596146,54.27,0.423,0.415,0.0,1.0,0.0,0.0,4.0,53,1,Split-Finger,0,6,6,0,6,0,6,0,Infield shade,Standard,252.0,0.004,-0.314,71.6,7.9,0.507,0.314,97.6,-6,6,0.023,0.977,35,26,35,26,1,3,3.0,2.0,,1.0,3.47,0.79,-0.79,41.1
FF,2023-10-10,90.8,-2.03,5.77,"Maeda, Kenta",670541,628317,force_out,hit_into_play,,,,,6.0,"Yordan Alvarez grounds into a force out, first baseman Alex Kirilloff to shortstop Carlos Correa. Martin Maldonado to 3rd. Alex Bregman out at 2nd. Yordan Alvarez to 1st.",D,L,R,MIN,HOU,X,3.0,ground_ball,0,0,2023,-0.45,1.02,0.68,2.73,,455117.0,608324.0,1,6,Top,154.75,163.21,,,,,7.715082265559229,-132.10878596637286,-3.9468332051800927,-6.760223014513405,24.93428060081219,-19.486881169571692,3.61,1.76,47.0,71.0,2.0,91.0,2273.0,6.2,748567,680777,666135,593871,668904,621043,670242,650489,596146,54.31,0.126,0.101,0.0,1.0,0.0,0.0,2.0,52,1,4-Seam Fastball,0,6,6,0,6,0,6,0,Infield shade,Standard,205.0,0.003,-0.324,79.6,6.8,0.131,0.324,88.0,-6,6,0.02,0.98,35,26,35,26,1,3,3.0,2.0,,1.0,1.72,0.45,-0.45,37.6
